,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_advmod:lmod_p,dep_las_per_type_advmod:lmod_r,dep_las_per_type_advmod:lmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_obl:lmod_p,dep_las_per_type_obl:lmod_r,dep_las_per_type_obl:lmod_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
3,1.3453152179718018,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.9472795031055902,0.9472795031055902,0.6757322175732218,0.578853046594982,0.6235521235521235,0.7160493827160493,0.6444444444444445,0.6783625730994153,0.7040816326530612,0.5702479338842975,0.6301369863013699,0.6283185840707964,0.7395833333333334,0.6794258373205742,0.638095238095238,0.4161490683229814,0.5037593984962406,0.6684210526315789,0.5812356979405034,0.6217870257037943,0.7967102976948917,0.7463948572421382,0.8378378378378378,0.8157894736842105,0.8266666666666665,0.8007448789571695,0.7875457875457875,0.7940904893813481,0.609504132231405,0.6497797356828194,0.628997867803838,0.8046709129511678,0.8004223864836325,0.8025410269984119,0.8220338983050848,0.8117154811715481,0.8168421052631579,0.7887788778877888,0.7887788778877888,0.7887788778877888,0.6212121212121212,0.5942028985507246,0.6074074074074075,0.7802013422818792,0.8230088495575221,0.8010335917312661,0.672108843537415,0.6842105263157895,0.6781056966369251,0.8970917225950783,0.8623655913978494,0.8793859649122807,0.8333333333333334,0.8307692307692308,0.8320493066255779,0.6578947368421053,0.6329113924050633,0.6451612903225806,0.8695198329853863,0.875,0.8722513089005236,0.884765625,0.9133064516129032,0.8988095238095238,0.672566371681416,0.6109324758842444,0.6402695871946082,0.5670103092783505,0.5045871559633027,0.5339805825242718,0.735632183908046,0.7370441458733206,0.7363374880153405,0.7340425531914894,0.7840909090909091,0.7582417582417583,0.5674157303370787,0.5519125683060109,0.559556786703601,0.10638297872340426,0.3448275862068966,0.16260162601626016,0.5904761904761905,0.5904761904761905,0.5904761904761905,0.4827586206896552,0.4117647058823529,0.4444444444444445,0.9423076923076923,0.7777777777777778,0.8521739130434781,0.125,0.06666666666666667,0.08695652173913045,0.43243243243243246,0.42105263157894735,0.4266666666666667,1.0,0.25,0.4,0.0,0.0,0.0,0.5428571428571428,0.37254901960784315,0.4418604651162791,0.0,0.0,0.0,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.25,0.058823529411764705,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,spacy_small,Unisex names,6
4,1.3460583686828613,0.9991056345026333,0.9964257347100873,0.9959313287684827,0.9961784703955531,0.9466414944356121,0.9466414944356121,0.6597077244258872,0.5663082437275986,0.609450337512054,0.6855345911949685,0.6055555555555555,0.6430678466076696,0.7040816326530612,0.5702479338842975,0.6301369863013699,0.6396396396396397,0.7395833333333334,0.6859903381642513,0.6036036036036037,0.4161490683229814,0.4926470588235295,0.6482939632545932,0.5652173913043478,0.6039119804400979,0.792448459578411,0.7427181654988708,0.8378378378378378,0.8157894736842105,0.8266666666666665,0.8082706766917294,0.7875457875457875,0.797773654916512,0.5971370143149284,0.6431718061674009,0.6193001060445387,0.8063829787234043,0.8004223864836325,0.8033916269210387,0.7939914163090128,0.7644628099173554,0.7789473684210527,0.7934426229508197,0.7986798679867987,0.7960526315789475,0.6085626911314985,0.5768115942028985,0.5922619047619048,0.7738693467336684,0.8176991150442477,0.7951807228915664,0.6716621253405994,0.682825484764543,0.6771978021978021,0.8926174496644296,0.8580645161290322,0.875,0.8302469135802469,0.8276923076923077,0.8289676425269645,0.6341463414634146,0.6582278481012658,0.6459627329192545,0.8674321503131524,0.8728991596638656,0.8701570680628271,0.8813229571984436,0.9133064516129032,0.8970297029702969,0.6744186046511628,0.6061093247588425,0.6384419983065199,0.5567010309278351,0.4954128440366973,0.5242718446601943,0.7304015296367112,0.7332053742802304,0.7318007662835249,0.7379679144385026,0.7840909090909091,0.7603305785123966,0.5722543352601156,0.5409836065573771,0.5561797752808989,0.10416666666666667,0.3448275862068966,0.16,0.5865384615384616,0.580952380952381,0.583732057416268,0.4375,0.4117647058823529,0.42424242424242425,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.425,0.4473684210526316,0.4358974358974359,1.0,0.25,0.4,0.0,0.0,0.0,0.5142857142857142,0.35294117647058826,0.41860465116279066,0.0,0.0,0.0,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.3333333333333333,0.058823529411764705,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,spacy_small,Unisex names,6
5,1.421778678894043,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.947494033412888,0.947494033412888,0.6652806652806653,0.5734767025089605,0.6159769008662175,0.7169811320754716,0.6333333333333333,0.672566371681416,0.6732673267326733,0.5619834710743802,0.6126126126126127,0.6173913043478261,0.7395833333333334,0.6729857819905213,0.6320754716981132,0.4161490683229814,0.50187265917603,0.6631578947368421,0.5766590389016019,0.616891064871481,0.7977274044872167,0.7468985507246378,0.8303571428571429,0.8157894736842105,0.8230088495575222,0.8026315789473685,0.782051282051282,0.7922077922077922,0.5901639344262295,0.6343612334801763,0.6114649681528662,0.8101802757158006,0.8067581837381204,0.8084656084656084,0.7991266375545851,0.7854077253218884,0.7922077922077921,0.7986798679867987,0.7986798679867987,0.7986798679867986,0.6257668711656442,0.591304347826087,0.6080476900149031,0.7932203389830509,0.8283185840707965,0.8103896103896104,0.6757865937072504,0.6842105263157895,0.6799724707501721,0.8977777777777778,0.8688172043010752,0.8830601092896175,0.8354037267080745,0.8276923076923077,0.8315301391035549,0.6447368421052632,0.620253164556962,0.6322580645161291,0.8705636743215032,0.8760504201680672,0.8732984293193716,0.8845401174168297,0.9112903225806451,0.897715988083416,0.6778761061946903,0.6157556270096463,0.645324347093513,0.5729166666666666,0.5045871559633027,0.5365853658536586,0.7357414448669202,0.7428023032629558,0.7392550143266475,0.7393617021276596,0.7897727272727273,0.7637362637362638,0.5786516853932584,0.5628415300546448,0.5706371191135734,0.08823529411764706,0.3103448275862069,0.13740458015267176,0.5865384615384616,0.580952380952381,0.583732057416268,0.41935483870967744,0.38235294117647056,0.39999999999999997,0.9423076923076923,0.7777777777777778,0.8521739130434781,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.4722222222222222,0.4473684210526316,0.4594594594594595,1.0,0.25,0.4,0.0,0.0,0.0,0.5294117647058824,0.35294117647058826,0.4235294117647059,0.0,0.0,0.0,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.16666666666666666,0.058823529411764705,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,spacy_small,Unisex names,6
6,1.3433480262756348,0.9991531755915317,0.9965160262791161,0.9961194029850746,0.9963176751592356,0.9465032875074717,0.9465032875074717,0.6687370600414079,0.578853046594982,0.6205571565802113,0.7177914110429447,0.65,0.6822157434402332,0.6868686868686869,0.5619834710743802,0.6181818181818183,0.6173913043478261,0.7395833333333334,0.6729857819905213,0.6320754716981132,0.4161490683229814,0.50187265917603,0.6640625,0.5835240274599542,0.6211936662606578,0.7964447542697803,0.7462097008422887,0.8214285714285714,0.8070175438596491,0.8141592920353982,0.8018691588785046,0.7857142857142857,0.7937095282146162,0.6008146639511202,0.6497797356828194,0.6243386243386243,0.8089171974522293,0.8046462513199577,0.806776071995765,0.7870370370370371,0.7906976744186046,0.7888631090487239,0.7953795379537953,0.7953795379537953,0.7953795379537953,0.6207951070336392,0.5884057971014492,0.6041666666666666,0.7813559322033898,0.815929203539823,0.7982683982683981,0.674863387978142,0.6842105263157895,0.6795048143053645,0.901565995525727,0.8666666666666667,0.8837719298245615,0.8328173374613003,0.8276923076923077,0.8302469135802469,0.6410256410256411,0.6329113924050633,0.6369426751592356,0.8666666666666667,0.8739495798319328,0.8702928870292886,0.8864970645792564,0.9133064516129032,0.8997020854021848,0.6808510638297872,0.617363344051447,0.6475548060708263,0.6021505376344086,0.5137614678899083,0.5544554455445545,0.7371428571428571,0.7428023032629558,0.739961759082218,0.7354497354497355,0.7897727272727273,0.7616438356164382,0.5828571428571429,0.5573770491803278,0.5698324022346367,0.09375,0.3103448275862069,0.14400000000000002,0.5754716981132075,0.580952380952381,0.5781990521327014,0.43333333333333335,0.38235294117647056,0.40625,0.9423076923076923,0.7777777777777778,0.8521739130434781,0.2857142857142857,0.13333333333333333,0.18181818181818182,0.42857142857142855,0.39473684210526316,0.4109589041095891,1.0,0.25,0.4,0.0,0.0,0.0,0.5142857142857142,0.35294117647058826,0.41860465116279066,0.0,0.0,0.0,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,spacy_small,Unisex names,6
7,1.336076259613037,0.9991036749327756,0.9964179104477612,0.9959224266534062,0.9961701069385724,0.9476199960167297,0.9476199960167297,0.6701680672268907,0.5716845878136201,0.6170212765957447,0.7225806451612903,0.6222222222222222,0.6686567164179104,0.696969696969697,0.5702479338842975,0.6272727272727273,0.6120689655172413,0.7395833333333334,0.669811320754717,0.6320754716981132,0.4161490683229814,0.50187265917603,0.6631299734748011,0.5720823798627003,0.6142506142506143,0.7983744557329462,0.7471264367816092,0.8378378378378378,0.8157894736842105,0.8266666666666665,0.805607476635514,0.7893772893772893,0.7974098057354301,0.5959183673469388,0.6431718061674009,0.6186440677966102,0.8131634819532909,0.808870116156283,0.8110111169931181,0.8177777777777778,0.8363636363636363,0.8269662921348315,0.7920792079207921,0.7920792079207921,0.7920792079207921,0.6153846153846154,0.5797101449275363,0.5970149253731344,0.7847457627118644,0.8194690265486726,0.8017316017316017,0.672108843537415,0.6842105263157895,0.6781056966369251,0.8930957683741648,0.8623655913978494,0.8774617067833698,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.6578947368421053,0.6329113924050633,0.6451612903225806,0.867570385818561,0.8739495798319328,0.870748299319728,0.8828125,0.9112903225806451,0.8968253968253969,0.6748681898066784,0.617363344051447,0.6448362720403022,0.5957446808510638,0.5137614678899083,0.5517241379310345,0.7304015296367112,0.7332053742802304,0.7318007662835249,0.7379679144385026,0.7840909090909091,0.7603305785123966,0.5771428571428572,0.5519125683060109,0.5642458100558659,0.09782608695652174,0.3103448275862069,0.1487603305785124,0.5943396226415094,0.6,0.5971563981042655,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.9423076923076923,0.7777777777777778,0.8521739130434781,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.5,0.4473684210526316,0.4722222222222222,1.0,0.25,0.4,0.0,0.0,0.0,0.5142857142857142,0.35294117647058826,0.41860465116279066,0.0,0.0,0.0,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.25,0.058823529411764705,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,spacy_small,Unisex names,6
8,1.3360261917114258,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.947227191413238,0.947227191413238,0.6777546777546778,0.5842293906810035,0.6275264677574591,0.7212121212121212,0.6611111111111111,0.6898550724637682,0.7040816326530612,0.5702479338842975,0.6301369863013699,0.6396396396396397,0.7395833333333334,0.6859903381642513,0.6261682242990654,0.4161490683229814,0.5,0.6710182767624021,0.5881006864988558,0.6268292682926829,0.7953887150967444,0.7449458379192493,0.8070175438596491,0.8070175438596491,0.8070175438596491,0.8056603773584906,0.782051282051282,0.7936802973977695,0.5913757700205339,0.6343612334801763,0.61211477151966,0.8027426160337553,0.8035902851108765,0.8031662269129287,0.8042553191489362,0.7907949790794979,0.7974683544303798,0.7967213114754098,0.801980198019802,0.7993421052631579,0.6291793313069909,0.6,0.6142433234421365,0.7894736842105263,0.8230088495575221,0.805892547660312,0.6698240866035182,0.685595567867036,0.6776180698151951,0.8928571428571429,0.8602150537634409,0.8762322015334064,0.8276923076923077,0.8276923076923077,0.8276923076923077,0.6455696202531646,0.6455696202531646,0.6455696202531646,0.8674321503131524,0.8728991596638656,0.8701570680628271,0.8845401174168297,0.9112903225806451,0.897715988083416,0.675531914893617,0.612540192926045,0.6424957841483979,0.5698924731182796,0.48623853211009177,0.5247524752475248,0.7270992366412213,0.7312859884836852,0.7291866028708134,0.7433155080213903,0.7897727272727273,0.7658402203856749,0.5681818181818182,0.546448087431694,0.5571030640668524,0.1111111111111111,0.3448275862068966,0.1680672268907563,0.6057692307692307,0.6,0.6028708133971292,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.42105263157894735,0.42105263157894735,0.42105263157894735,1.0,0.25,0.4,0.0,0.0,0.0,0.5428571428571428,0.37254901960784315,0.4418604651162791,0.0,0.0,0.0,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,spacy_small,Unisex names,6
9,1.3364298343658447,0.9991550275858642,0.9965236392530791,0.9961278792692613,0.9963257199602781,0.9463220675944334,0.9463220675944334,0.6589473684210526,0.5609318996415771,0.6060019361084221,0.7133333333333334,0.5944444444444444,0.6484848484848484,0.69,0.5702479338842975,0.6244343891402714,0.6228070175438597,0.7395833333333334,0.6761904761904762,0.5945945945945946,0.40993788819875776,0.4852941176470588,0.6506666666666666,0.5583524027459954,0.6009852216748769,0.7977287212468858,0.7471610660486674,0.8288288288288288,0.8070175438596491,0.8177777777777778,0.8044692737430168,0.7912087912087912,0.7977839335180057,0.6037344398340249,0.6409691629955947,0.6217948717948718,0.807855626326964,0.8035902851108765,0.8057173107464267,0.788135593220339,0.7848101265822784,0.7864693446088795,0.8,0.8052805280528053,0.8026315789473684,0.6238532110091743,0.591304347826087,0.6071428571428572,0.7932203389830509,0.8283185840707965,0.8103896103896104,0.6743869209809265,0.685595567867036,0.679945054945055,0.8970917225950783,0.8623655913978494,0.8793859649122807,0.838006230529595,0.8276923076923077,0.8328173374613004,0.6363636363636364,0.620253164556962,0.6282051282051282,0.867570385818561,0.8739495798319328,0.870748299319728,0.884313725490196,0.9092741935483871,0.8966202783300199,0.6778761061946903,0.6157556270096463,0.645324347093513,0.5612244897959183,0.5045871559633027,0.5314009661835749,0.7314285714285714,0.7370441458733206,0.7342256214149141,0.7526315789473684,0.8125,0.7814207650273224,0.5786516853932584,0.5628415300546448,0.5706371191135734,0.10989010989010989,0.3448275862068966,0.16666666666666666,0.5904761904761905,0.5904761904761905,0.5904761904761905,0.43333333333333335,0.38235294117647056,0.40625,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.41025641025641024,0.42105263157894735,0.4155844155844156,1.0,0.25,0.4,0.0,0.0,0.0,0.5428571428571428,0.37254901960784315,0.4418604651162791,0.0,0.0,0.0,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,spacy_small,Unisex names,6
10,1.3328731060028076,0.999155447364499,0.9965253648366922,0.9961298005358737,0.9963275434243176,0.9474939148576822,0.9474939148576822,0.6618852459016393,0.578853046594982,0.6175908221797322,0.725,0.6444444444444445,0.6823529411764706,0.6699029126213593,0.5702479338842975,0.6160714285714286,0.6396396396396397,0.7395833333333334,0.6859903381642513,0.5877192982456141,0.4161490683229814,0.4872727272727273,0.6597402597402597,0.5812356979405034,0.6180048661800487,0.7992356245295036,0.7478865083960625,0.8378378378378378,0.8157894736842105,0.8266666666666665,0.8011152416356877,0.7893772893772893,0.7952029520295203,0.6073619631901841,0.6541850220264317,0.6299045599151643,0.8114406779661016,0.808870116156283,0.810153358011634,0.8125,0.8057851239669421,0.8091286307053941,0.7901639344262295,0.7953795379537953,0.7927631578947368,0.6096096096096096,0.5884057971014492,0.5988200589970502,0.7918088737201365,0.8212389380530973,0.8062554300608167,0.6766712141882674,0.6869806094182825,0.6817869415807559,0.8993288590604027,0.864516129032258,0.881578947368421,0.8359133126934984,0.8307692307692308,0.8333333333333334,0.6410256410256411,0.6329113924050633,0.6369426751592356,0.8705636743215032,0.8760504201680672,0.8732984293193716,0.8862745098039215,0.9112903225806451,0.8986083499005965,0.6779359430604982,0.612540192926045,0.643581081081081,0.5408163265306123,0.48623853211009177,0.5120772946859904,0.7314285714285714,0.7370441458733206,0.7342256214149141,0.7419354838709677,0.7840909090909091,0.7624309392265195,0.5852272727272727,0.5628415300546448,0.5738161559888579,0.10752688172043011,0.3448275862068966,0.1639344262295082,0.5849056603773585,0.5904761904761905,0.5876777251184834,0.4375,0.4117647058823529,0.42424242424242425,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.45454545454545453,0.39473684210526316,0.4225352112676056,1.0,0.25,0.4,0.0,0.0,0.0,0.5428571428571428,0.37254901960784315,0.4418604651162791,0.0,0.0,0.0,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.25,0.058823529411764705,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,spacy_small,Unisex names,6
11,1.3337593078613281,0.9991552795031057,0.9965246748088571,0.9961290322580645,0.9963268142559316,0.9478286793202821,0.9478286793202821,0.6693877551020408,0.5878136200716846,0.6259541984732824,0.7202380952380952,0.6722222222222223,0.6954022988505748,0.6831683168316832,0.5702479338842975,0.6216216216216216,0.6173913043478261,0.7395833333333334,0.6729857819905213,0.6320754716981132,0.4161490683229814,0.50187265917603,0.6658097686375322,0.5926773455377574,0.6271186440677966,0.7969184430027804,0.7465971618882131,0.8303571428571429,0.8157894736842105,0.8230088495575222,0.8067542213883677,0.7875457875457875,0.7970342910101946,0.5926680244399185,0.6409691629955947,0.6158730158730158,0.8103813559322034,0.8078141499472017,0.8090957165520889,0.8016528925619835,0.8083333333333333,0.8049792531120331,0.7927631578947368,0.7953795379537953,0.7940691927512356,0.60790273556231,0.5797101449275363,0.5934718100890208,0.7851099830795262,0.8212389380530973,0.8027681660899653,0.6807639836289222,0.6911357340720221,0.6859106529209621,0.8950892857142857,0.8623655913978494,0.87842278203724,0.8359133126934984,0.8307692307692308,0.8333333333333334,0.6455696202531646,0.6455696202531646,0.6455696202531646,0.8666666666666667,0.8739495798319328,0.8702928870292886,0.8862745098039215,0.9112903225806451,0.8986083499005965,0.6797853309481217,0.6109324758842444,0.6435224386113463,0.5934065934065934,0.4954128440366973,0.54,0.7243346007604563,0.7312859884836852,0.7277936962750715,0.7446808510638298,0.7954545454545454,0.7692307692307692,0.5706214689265536,0.5519125683060109,0.561111111111111,0.10869565217391304,0.3448275862068966,0.1652892561983471,0.6019417475728155,0.5904761904761905,0.5961538461538461,0.4482758620689655,0.38235294117647056,0.41269841269841273,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.4722222222222222,0.4473684210526316,0.4594594594594595,1.0,0.25,0.4,0.0,0.0,0.0,0.5135135135135135,0.37254901960784315,0.4318181818181818,0.0,0.0,0.0,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.16666666666666666,0.058823529411764705,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,spacy_small,Unisex names,6
12,1.3330302238464355,0.9991537657424462,0.9965184522033224,0.9961221040071592,0.9963202386872204,0.9464410154305626,0.9464410154305626,0.6604938271604939,0.5752688172043011,0.6149425287356322,0.7215189873417721,0.6333333333333333,0.6745562130177515,0.6634615384615384,0.5702479338842975,0.6133333333333333,0.6120689655172413,0.7395833333333334,0.669811320754717,0.6203703703703703,0.4161490683229814,0.4981412639405205,0.6596858638743456,0.5766590389016019,0.6153846153846154,0.7976086830344187,0.7467208357515961,0.8288288288288288,0.8070175438596491,0.8177777777777778,0.7977736549165121,0.7875457875457875,0.7926267281105991,0.5938144329896907,0.6343612334801763,0.6134185303514377,0.8050579557428873,0.8067581837381204,0.8059071729957805,0.8418604651162791,0.8153153153153153,0.8283752860411898,0.7927631578947368,0.7953795379537953,0.7940691927512356,0.6207951070336392,0.5884057971014492,0.6041666666666666,0.788135593220339,0.8230088495575221,0.8051948051948051,0.6757493188010899,0.6869806094182825,0.6813186813186813,0.8975501113585747,0.8666666666666667,0.8818380743982495,0.8385093167701864,0.8307692307692308,0.8346213292117466,0.6296296296296297,0.6455696202531646,0.6375,0.8686131386861314,0.875,0.8717948717948718,0.884313725490196,0.9092741935483871,0.8966202783300199,0.6797853309481217,0.6109324758842444,0.6435224386113463,0.5833333333333334,0.5137614678899083,0.5463414634146342,0.7384615384615385,0.7370441458733206,0.7377521613832854,0.7433155080213903,0.7897727272727273,0.7658402203856749,0.5689655172413793,0.5409836065573771,0.5546218487394958,0.10309278350515463,0.3448275862068966,0.15873015873015872,0.5981308411214953,0.6095238095238096,0.6037735849056604,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.14285714285714285,0.06666666666666667,0.09090909090909091,0.43243243243243246,0.42105263157894735,0.4266666666666667,1.0,0.25,0.4,0.0,0.0,0.0,0.5142857142857142,0.35294117647058826,0.41860465116279066,0.0,0.0,0.0,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.125,0.058823529411764705,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,spacy_small,Unisex names,6
