,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,1.4241788387298584,0.9991527535509593,0.9965142914052385,0.9961174713787955,0.9963158418799164,0.9472267902526535,0.9472267902526535,0.6881496881496881,0.5931899641577061,0.6371511068334936,0.6938775510204082,0.5619834710743802,0.6210045662100456,0.7241379310344828,0.7,0.711864406779661,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.6764705882352942,0.42857142857142855,0.5247148288973384,0.6866840731070496,0.6018306636155606,0.6414634146341464,0.7849131167548091,0.7377535010750189,0.75,0.7631578947368421,0.7565217391304349,0.7872340425531915,0.7454212454212454,0.7657572906867358,0.5773195876288659,0.6167400881057269,0.5963791267305644,0.7958515283842795,0.7697993664202746,0.782608695652174,0.8106796116504854,0.7952380952380952,0.8028846153846153,0.7756410256410257,0.7986798679867987,0.7869918699186992,0.5970588235294118,0.5884057971014492,0.5927007299270073,0.7578253706754531,0.8141592920353983,0.7849829351535837,0.6514131897711979,0.6703601108033241,0.6607508532423209,0.8806941431670282,0.8731182795698925,0.8768898488120951,0.821656050955414,0.7938461538461539,0.8075117370892019,0.6,0.569620253164557,0.5844155844155844,0.8773784355179705,0.8718487394957983,0.874604847207587,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6714285714285714,0.6045016077170418,0.6362098138747885,0.7222222222222222,0.7735124760076776,0.746987951807229,0.6435643564356436,0.5963302752293578,0.6190476190476191,0.7409326424870466,0.8125,0.7750677506775067,0.5340909090909091,0.5136612021857924,0.5236768802228412,0.631578947368421,0.35294117647058826,0.45283018867924524,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.5,0.2631578947368421,0.3448275862068966,1.0,0.1875,0.3157894736842105,0.05194805194805195,0.13793103448275862,0.07547169811320754,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_small,Danish names,0
1,1.1068987846374512,0.9991064336775218,0.9962305326852495,0.9958353991075856,0.996032926708321,0.9465376023827252,0.9465376023827252,0.6851851851851852,0.5967741935483871,0.6379310344827587,0.711340206185567,0.5702479338842975,0.6330275229357798,0.7215909090909091,0.7055555555555556,0.7134831460674157,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.6509433962264151,0.42857142857142855,0.5168539325842696,0.6786632390745502,0.6041189931350115,0.639225181598063,0.7844044657835367,0.7376944878246283,0.75,0.7631578947368421,0.7565217391304349,0.7872340425531915,0.7454212454212454,0.7657572906867358,0.5787321063394683,0.6233480176211453,0.6002120890774125,0.8004362050163577,0.7750791974656811,0.7875536480686696,0.8217054263565892,0.848,0.8346456692913387,0.7682539682539683,0.7986798679867987,0.7831715210355988,0.5743440233236151,0.5710144927536231,0.5726744186046512,0.7619834710743801,0.815929203539823,0.788034188034188,0.6535859269282814,0.6689750692520776,0.6611909650924025,0.8823529411764706,0.8709677419354839,0.8766233766233765,0.8242811501597445,0.7938461538461539,0.8087774294670846,0.6027397260273972,0.5569620253164557,0.5789473684210525,0.8743400211193242,0.8697478991596639,0.8720379146919431,0.8532289628180039,0.8790322580645161,0.8659384309831182,0.6739130434782609,0.5980707395498392,0.6337308347529812,0.7112299465240641,0.7658349328214972,0.7375231053604436,0.631578947368421,0.5504587155963303,0.588235294117647,0.7409326424870466,0.8125,0.7750677506775067,0.5428571428571428,0.5191256830601093,0.5307262569832402,0.65,0.38235294117647056,0.48148148148148157,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.5294117647058824,0.23684210526315788,0.3272727272727273,0.75,0.1875,0.3,0.05128205128205128,0.13793103448275862,0.07476635514018692,0.6206896551724138,0.7058823529411765,0.6605504587155964,0.36585365853658536,0.29411764705882354,0.32608695652173914,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,spacy_small,Danish names,0
2,1.1006667613983154,0.9991535129213763,0.9965174129353234,0.9961209468868112,0.9963191404695582,0.9482174865564628,0.9482174865564628,0.6751054852320675,0.5734767025089605,0.62015503875969,0.7040816326530612,0.5702479338842975,0.6301369863013699,0.6993865030674846,0.6333333333333333,0.6647230320699707,0.6071428571428571,0.7083333333333334,0.6538461538461539,0.6831683168316832,0.42857142857142855,0.5267175572519084,0.6675531914893617,0.5743707093821511,0.6174661746617466,0.7863902920513267,0.7391582002902758,0.75,0.7631578947368421,0.7565217391304349,0.7865384615384615,0.7490842490842491,0.7673545966228893,0.5737704918032787,0.6167400881057269,0.59447983014862,0.8034934497816594,0.7771911298838438,0.7901234567901235,0.8280542986425339,0.8356164383561644,0.8318181818181819,0.7777777777777778,0.8085808580858086,0.7928802588996765,0.582089552238806,0.5652173913043478,0.5735294117647058,0.761437908496732,0.8247787610619469,0.7918436703483432,0.6589986468200271,0.6745152354570637,0.6666666666666666,0.8760869565217392,0.8666666666666667,0.8713513513513514,0.8248407643312102,0.796923076923077,0.8106416275430359,0.5921052631578947,0.569620253164557,0.5806451612903226,0.8744725738396625,0.8707983193277311,0.8726315789473685,0.8588235294117647,0.8830645161290323,0.8707753479125249,0.6714801444043321,0.5980707395498392,0.6326530612244898,0.7212230215827338,0.7696737044145874,0.744661095636026,0.6082474226804123,0.5412844036697247,0.5728155339805825,0.7512953367875648,0.8238636363636364,0.7859078590785908,0.5581395348837209,0.5245901639344263,0.5408450704225352,0.6,0.35294117647058826,0.4444444444444445,0.5504587155963303,0.5714285714285714,0.5607476635514019,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.42105263157894735,0.21052631578947367,0.2807017543859649,1.0,0.1875,0.3157894736842105,0.05405405405405406,0.13793103448275862,0.07766990291262137,0.6166666666666667,0.7254901960784313,0.6666666666666666,0.3902439024390244,0.3137254901960784,0.34782608695652173,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.125,0.11764705882352941,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,spacy_small,Danish names,0
3,1.068904161453247,0.9991544391942302,0.9965212205546168,0.9961251862891207,0.9963231640663818,0.948672038197553,0.948672038197553,0.6935817805383023,0.600358422939068,0.643611911623439,0.7010309278350515,0.5619834710743802,0.6238532110091742,0.7386363636363636,0.7222222222222222,0.7303370786516853,0.6296296296296297,0.7083333333333334,0.6666666666666667,0.6764705882352942,0.42857142857142855,0.5247148288973384,0.6917098445595855,0.6109839816933639,0.6488456865127583,0.7866419294990724,0.7400579710144927,0.7652173913043478,0.7719298245614035,0.7685589519650655,0.7865384615384615,0.7490842490842491,0.7673545966228893,0.5766871165644172,0.6211453744493393,0.5980911983032875,0.8056768558951966,0.7793030623020063,0.7922705314009661,0.7966804979253111,0.8347826086956521,0.8152866242038216,0.7738853503184714,0.801980198019802,0.787682333873582,0.5781710914454278,0.5681159420289855,0.5730994152046783,0.7648026315789473,0.8230088495575221,0.7928388746803068,0.657258064516129,0.6772853185595568,0.6671214188267394,0.8779956427015251,0.8666666666666667,0.8722943722943723,0.8269230769230769,0.7938461538461539,0.8100470957613813,0.6052631578947368,0.5822784810126582,0.5935483870967743,0.8764519535374868,0.8718487394957983,0.8741442864665614,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6745454545454546,0.5964630225080386,0.6331058020477816,0.7170818505338078,0.7735124760076776,0.7442289935364728,0.6526315789473685,0.5688073394495413,0.607843137254902,0.7447916666666666,0.8125,0.7771739130434783,0.5574712643678161,0.5300546448087432,0.5434173669467788,0.5714285714285714,0.35294117647058826,0.43636363636363634,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.5555555555555556,0.2631578947368421,0.35714285714285715,1.0,0.1875,0.3157894736842105,0.041666666666666664,0.10344827586206896,0.0594059405940594,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.125,0.11764705882352941,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,spacy_small,Danish names,0
4,1.0968003273010254,0.9991551115749714,0.996325355050154,0.9960285941223193,0.996176952484981,0.947321339827055,0.947321339827055,0.694560669456067,0.5949820788530465,0.640926640926641,0.7010309278350515,0.5619834710743802,0.6238532110091742,0.7383720930232558,0.7055555555555556,0.7215909090909091,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.6764705882352942,0.42857142857142855,0.5247148288973384,0.6929133858267716,0.6041189931350115,0.645476772616137,0.7879735835940216,0.7401529193697867,0.7565217391304347,0.7631578947368421,0.7598253275109169,0.7891682785299806,0.7472527472527473,0.7676387582314206,0.5860655737704918,0.6299559471365639,0.6072186836518046,0.7986942328618063,0.7750791974656811,0.7867095391211146,0.8122448979591836,0.8396624472573839,0.8257261410788381,0.7770700636942676,0.8052805280528053,0.7909238249594813,0.5794117647058824,0.5710144927536231,0.5751824817518247,0.7619047619047619,0.8212389380530973,0.7904599659284497,0.6532258064516129,0.6731301939058172,0.6630286493860845,0.8741865509761388,0.8666666666666667,0.8704103671706264,0.821656050955414,0.7938461538461539,0.8075117370892019,0.5945945945945946,0.5569620253164557,0.5751633986928104,0.8785638859556494,0.8739495798319328,0.8762506582411794,0.8532289628180039,0.8790322580645161,0.8659384309831182,0.6823104693140795,0.6077170418006431,0.6428571428571429,0.7212230215827338,0.7696737044145874,0.744661095636026,0.6526315789473685,0.5688073394495413,0.607843137254902,0.7447916666666666,0.8125,0.7771739130434783,0.5511363636363636,0.5300546448087432,0.5403899721448467,0.6,0.35294117647058826,0.4444444444444445,0.5471698113207547,0.5523809523809524,0.5497630331753556,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.5,0.2631578947368421,0.3448275862068966,1.0,0.1875,0.3157894736842105,0.0547945205479452,0.13793103448275862,0.0784313725490196,0.6428571428571429,0.7058823529411765,0.6728971962616823,0.3902439024390244,0.3137254901960784,0.34782608695652173,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,spacy_small,Danish names,0
5,1.0706267356872559,0.9991544391942302,0.9965212205546168,0.9961251862891207,0.9963231640663818,0.9470804734905004,0.9470804734905004,0.6868475991649269,0.589605734767025,0.6345226615236258,0.6938775510204082,0.5619834710743802,0.6210045662100456,0.7337278106508875,0.6888888888888889,0.7106017191977076,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.6571428571428571,0.42857142857142855,0.518796992481203,0.6850393700787402,0.597254004576659,0.6381418092909534,0.7848071904899971,0.7376355308169537,0.7478260869565218,0.7543859649122807,0.7510917030567685,0.7891682785299806,0.7472527472527473,0.7676387582314206,0.5775510204081633,0.6233480176211453,0.5995762711864406,0.8030467899891186,0.7793030623020063,0.7909967845659163,0.8205128205128205,0.8347826086956521,0.8275862068965518,0.7763578274760383,0.801980198019802,0.788961038961039,0.5756676557863502,0.5623188405797102,0.5689149560117303,0.7632450331125827,0.815929203539823,0.7887082976903336,0.6513513513513514,0.667590027700831,0.6593707250341997,0.8774617067833698,0.8623655913978494,0.8698481561822125,0.8237179487179487,0.7907692307692308,0.8069073783359498,0.5789473684210527,0.5569620253164557,0.567741935483871,0.8723628691983122,0.8686974789915967,0.8705263157894736,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6793478260869565,0.6028938906752411,0.6388415672913118,0.7137745974955277,0.7658349328214972,0.7388888888888889,0.6210526315789474,0.5412844036697247,0.5784313725490196,0.7371134020618557,0.8125,0.772972972972973,0.5664739884393064,0.5355191256830601,0.5505617977528091,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.4782608695652174,0.2894736842105263,0.360655737704918,0.75,0.1875,0.3,0.05063291139240506,0.13793103448275862,0.07407407407407407,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,spacy_small,Danish names,0
6,1.1277732849121094,0.9991043884963678,0.9964207595943527,0.9959256682897745,0.9961731524278117,0.9476616915422886,0.9476616915422886,0.6764091858037579,0.5806451612903226,0.6248794599807136,0.696969696969697,0.5702479338842975,0.6272727272727273,0.7023809523809523,0.6555555555555556,0.6781609195402298,0.6601941747572816,0.7083333333333334,0.6834170854271358,0.6330275229357798,0.42857142857142855,0.5111111111111111,0.6710526315789473,0.5835240274599542,0.624235006119951,0.7821598422456792,0.7349802829969844,0.7565217391304347,0.7631578947368421,0.7598253275109169,0.7807692307692308,0.7435897435897436,0.7617260787992496,0.5731958762886598,0.6123348017621145,0.5921192758253462,0.8004385964912281,0.7708553326293559,0.78536847767617,0.7735042735042735,0.793859649122807,0.7835497835497837,0.7770700636942676,0.8052805280528053,0.7909238249594813,0.565597667638484,0.5623188405797102,0.563953488372093,0.7669421487603306,0.8212389380530973,0.7931623931623931,0.6545209176788124,0.6717451523545707,0.6630211893369787,0.8736383442265795,0.8623655913978494,0.867965367965368,0.821656050955414,0.7938461538461539,0.8075117370892019,0.6111111111111112,0.5569620253164557,0.5827814569536424,0.8734177215189873,0.8697478991596639,0.8715789473684211,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6726618705035972,0.6012861736334405,0.634974533106961,0.714795008912656,0.7696737044145874,0.7412199630314233,0.6185567010309279,0.5504587155963303,0.5825242718446602,0.7447916666666666,0.8125,0.7771739130434783,0.5397727272727273,0.5191256830601093,0.5292479108635096,0.6,0.35294117647058826,0.4444444444444445,0.5377358490566038,0.5428571428571428,0.5402843601895735,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.75,0.2,0.31578947368421056,0.391304347826087,0.23684210526315788,0.2950819672131147,1.0,0.1875,0.3157894736842105,0.05405405405405406,0.13793103448275862,0.07766990291262137,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.37209302325581395,0.3137254901960784,0.3404255319148936,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,spacy_small,Danish names,0
7,1.1490137577056885,0.9991060786650774,0.9964275081869604,0.9959333465582225,0.9961803660895878,0.9476140821292021,0.9476140821292021,0.6867219917012448,0.5931899641577061,0.6365384615384616,0.71875,0.5702479338842975,0.6359447004608294,0.7225433526011561,0.6944444444444444,0.708215297450425,0.6238532110091743,0.7083333333333334,0.6634146341463415,0.6634615384615384,0.42857142857142855,0.5207547169811321,0.6787564766839378,0.5995423340961098,0.6366950182260025,0.7845610786412824,0.7379505872823005,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7937743190661478,0.7472527472527473,0.769811320754717,0.5831622176591376,0.6255506607929515,0.6036131774707757,0.8041575492341356,0.7761351636747624,0.7898979043524986,0.764,0.7732793522267206,0.7686116700201208,0.7707006369426752,0.7986798679867987,0.7844408427876822,0.5870206489675516,0.5768115942028985,0.5818713450292397,0.7573770491803279,0.8176991150442477,0.7863829787234043,0.6540027137042063,0.667590027700831,0.660726525017135,0.8760869565217392,0.8666666666666667,0.8713513513513514,0.8210862619808307,0.7907692307692308,0.8056426332288402,0.6216216216216216,0.5822784810126582,0.6013071895424836,0.8777660695468915,0.875,0.8763808521830616,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6792792792792792,0.6061093247588425,0.6406117247238743,0.7132743362831858,0.7735124760076776,0.7421731123388582,0.6421052631578947,0.5596330275229358,0.5980392156862745,0.75,0.8181818181818182,0.7826086956521738,0.5337078651685393,0.5191256830601093,0.5263157894736842,0.6,0.35294117647058826,0.4444444444444445,0.5471698113207547,0.5523809523809524,0.5497630331753556,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.47619047619047616,0.2631578947368421,0.3389830508474576,1.0,0.1875,0.3157894736842105,0.05333333333333334,0.13793103448275862,0.07692307692307693,0.6551724137931034,0.7450980392156863,0.6972477064220184,0.35555555555555557,0.3137254901960784,0.3333333333333333,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,spacy_small,Danish names,0
8,1.1223695278167725,0.9991535972118496,0.9963187742513183,0.996021483986473,0.9961701069385726,0.947226924225829,0.947226924225829,0.6818181818181818,0.5913978494623656,0.6333973128598848,0.6979166666666666,0.5537190082644629,0.6175115207373272,0.7368421052631579,0.7,0.717948717948718,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.6272727272727273,0.42857142857142855,0.5092250922509225,0.6778350515463918,0.6018306636155606,0.6375757575757576,0.7838606676342526,0.737404225679127,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.781190019193858,0.7454212454212454,0.7628865979381443,0.5770020533880903,0.6189427312775331,0.5972369819341126,0.7976060935799782,0.7740232312565998,0.7856377277599143,0.8194444444444444,0.8082191780821918,0.8137931034482759,0.7707006369426752,0.7986798679867987,0.7844408427876822,0.5835777126099707,0.5768115942028985,0.5801749271137026,0.760655737704918,0.8212389380530973,0.789787234042553,0.654054054054054,0.6703601108033241,0.6621067031463749,0.8760869565217392,0.8666666666666667,0.8713513513513514,0.8164556962025317,0.7938461538461539,0.8049921996879876,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8753959873284055,0.8707983193277311,0.8730911005792523,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6726618705035972,0.6012861736334405,0.634974533106961,0.7207207207207207,0.7677543186180422,0.7434944237918215,0.631578947368421,0.5504587155963303,0.588235294117647,0.7395833333333334,0.8068181818181818,0.7717391304347826,0.536723163841808,0.5191256830601093,0.5277777777777779,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.4782608695652174,0.2894736842105263,0.360655737704918,0.75,0.1875,0.3,0.041666666666666664,0.10344827586206896,0.0594059405940594,0.6333333333333333,0.7450980392156863,0.6846846846846847,0.4146341463414634,0.3333333333333333,0.3695652173913043,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.125,0.11764705882352941,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,spacy_small,Danish names,0
9,1.1007659435272217,0.9991535972118496,0.9965177594269227,0.9961213326703133,0.9963195066149407,0.948720501842079,0.948720501842079,0.6772151898734177,0.5752688172043011,0.622093023255814,0.711340206185567,0.5702479338842975,0.6330275229357798,0.71875,0.6388888888888888,0.676470588235294,0.6126126126126126,0.7083333333333334,0.6570048309178743,0.6509433962264151,0.42857142857142855,0.5168539325842696,0.6684350132625995,0.5766590389016019,0.6191646191646192,0.7857433099204737,0.7391026757211678,0.75,0.7631578947368421,0.7565217391304349,0.7911025145067698,0.7490842490842491,0.7695202257761053,0.58298755186722,0.6189427312775331,0.6004273504273505,0.8008705114254625,0.7771911298838438,0.7888531618435156,0.7873303167420814,0.7909090909090909,0.7891156462585034,0.7763578274760383,0.801980198019802,0.788961038961039,0.5870206489675516,0.5768115942028985,0.5818713450292397,0.7619834710743801,0.815929203539823,0.788034188034188,0.6554508748317631,0.6745152354570637,0.6648464163822526,0.8820960698689956,0.8688172043010752,0.875406283856988,0.8222222222222222,0.796923076923077,0.809375,0.6027397260273972,0.5569620253164557,0.5789473684210525,0.8756585879873551,0.8728991596638656,0.8742766964755392,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6702317290552585,0.6045016077170418,0.635672020287405,0.7165775401069518,0.7715930902111324,0.7430683918669132,0.6526315789473685,0.5688073394495413,0.607843137254902,0.7591623036649214,0.8238636363636364,0.7901907356948229,0.5632183908045977,0.5355191256830601,0.5490196078431372,0.6,0.35294117647058826,0.4444444444444445,0.5566037735849056,0.5619047619047619,0.5592417061611374,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.45454545454545453,0.2631578947368421,0.3333333333333333,1.0,0.1875,0.3157894736842105,0.03896103896103896,0.10344827586206896,0.05660377358490566,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.37209302325581395,0.3137254901960784,0.3404255319148936,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,spacy_small,Danish names,0
