,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
4,1.223890781402588,0.9991059898678852,0.9964271536323938,0.9959329431604007,0.9961799871012551,0.962554628526023,0.962554628526023,0.7984496124031008,0.7383512544802867,0.7672253258845438,0.7102803738317757,0.628099173553719,0.6666666666666666,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.83,0.515527950310559,0.6360153256704981,0.8215158924205379,0.7688787185354691,0.7943262411347517,0.8201480453388851,0.7793905048285433,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8380414312617702,0.815018315018315,0.8263695450324977,0.631578947368421,0.6872246696035242,0.6582278481012658,0.8440860215053764,0.8289334741288279,0.8364411294619072,0.919831223628692,0.8861788617886179,0.9026915113871636,0.8038585209003215,0.8250825082508251,0.8143322475570033,0.625748502994012,0.6057971014492753,0.6156111929307806,0.7940691927512356,0.8530973451327434,0.8225255972696245,0.6835781041388518,0.7091412742382271,0.6961250849762066,0.9013452914798207,0.864516129032258,0.8825466520307355,0.875,0.8615384615384616,0.8682170542635659,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8778467908902692,0.8907563025210085,0.8842544316996873,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7110726643598616,0.6607717041800643,0.6849999999999999,0.6868686868686869,0.6238532110091743,0.6538461538461539,0.7755102040816326,0.8023032629558541,0.7886792452830187,0.15,0.3103448275862069,0.20224719101123598,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.7783783783783784,0.8181818181818182,0.7977839335180056,0.6395348837209303,0.6010928961748634,0.619718309859155,0.45,0.2647058823529412,0.33333333333333337,0.6176470588235294,0.6,0.608695652173913,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5862068965517241,0.4473684210526316,0.5074626865671642,0.75,0.1875,0.3,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,spacy_large,Danish names,0
5,1.120199203491211,0.9991024234566669,0.9964129135113591,0.9959167413604223,0.9961647656522389,0.963302752293578,0.963302752293578,0.7992277992277992,0.7419354838709677,0.7695167286245354,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8173076923076923,0.9444444444444444,0.8762886597938143,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8556701030927835,0.515527950310559,0.6434108527131783,0.824390243902439,0.7734553775743707,0.7981109799291617,0.8211027831038289,0.7807343713688125,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8428030303030303,0.815018315018315,0.8286778398510243,0.6359918200408998,0.6850220264317181,0.6595970307529162,0.8494623655913979,0.8342133051742344,0.8417687799680341,0.9,0.8737864077669902,0.8866995073891626,0.8141025641025641,0.8382838283828383,0.8260162601626018,0.6224188790560472,0.6115942028985507,0.6169590643274855,0.7996688741721855,0.8548672566371681,0.8263473053892216,0.6822429906542056,0.7077562326869806,0.6947654656696125,0.9038031319910514,0.8688172043010752,0.8859649122807017,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8768115942028986,0.8897058823529411,0.8832116788321168,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7192374350086655,0.6672025723472669,0.6922435362802335,0.6804123711340206,0.6055045871559633,0.6407766990291263,0.7777777777777778,0.8061420345489443,0.7917059377945334,0.14285714285714285,0.3103448275862069,0.1956521739130435,0.6190476190476191,0.5098039215686274,0.5591397849462365,0.772972972972973,0.8125,0.7922437673130193,0.6416184971098265,0.6065573770491803,0.6235955056179776,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.6274509803921569,0.6095238095238096,0.6183574879227053,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6296296296296297,0.4473684210526316,0.5230769230769231,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,spacy_large,Danish names,0
6,1.1381475925445557,0.9991536814855378,0.9963191404695583,0.9960218796618597,0.9961704878897896,0.9631584187991636,0.9631584187991636,0.7996146435452793,0.7437275985663082,0.7706592386258123,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8300970873786407,0.95,0.8860103626943004,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8248175182481752,0.7757437070938215,0.7995283018867925,0.8204384642152882,0.7805613546740897,0.7962962962962963,0.7543859649122807,0.7747747747747747,0.8409090909090909,0.8131868131868132,0.8268156424581005,0.6310483870967742,0.6894273127753304,0.6589473684210526,0.8456591639871383,0.8331573389651531,0.8393617021276596,0.9116279069767442,0.8909090909090909,0.9011494252873563,0.8161290322580645,0.834983498349835,0.8254486133768353,0.6227544910179641,0.6028985507246377,0.6126656848306334,0.801980198019802,0.8601769911504424,0.830059777967549,0.6794701986754967,0.7105263157894737,0.6946513202437373,0.901565995525727,0.8666666666666667,0.8837719298245615,0.875,0.8615384615384616,0.8682170542635659,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.877720207253886,0.8897058823529411,0.8836724047991652,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7204861111111112,0.6672025723472669,0.6928213689482471,0.6736842105263158,0.5871559633027523,0.6274509803921569,0.7755102040816326,0.8023032629558541,0.7886792452830187,0.1724137931034483,0.3448275862068966,0.2298850574712644,0.5434782608695652,0.49019607843137253,0.5154639175257731,0.7891891891891892,0.8295454545454546,0.8088642659279779,0.6352941176470588,0.5901639344262295,0.6118980169971672,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.6363636363636364,0.6,0.6176470588235293,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5428571428571428,0.5,0.5205479452054795,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,spacy_large,Danish names,0
7,1.178865909576416,0.9991038534302499,0.9964186231595702,0.9959232375459879,0.9961708687652294,0.9627638391079252,0.9627638391079252,0.7953667953667953,0.7383512544802867,0.7657992565055762,0.7102803738317757,0.628099173553719,0.6666666666666666,0.8195121951219512,0.9333333333333333,0.8727272727272727,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8217821782178217,0.515527950310559,0.6335877862595419,0.8175182481751825,0.7688787185354691,0.7924528301886792,0.8189990140926753,0.7788216191138947,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8361581920903954,0.8131868131868132,0.8245125348189414,0.63,0.6938325991189427,0.660377358490566,0.8385026737967914,0.8278775079197466,0.8331562167906482,0.9205607476635514,0.8873873873873874,0.9036697247706422,0.8006430868167203,0.8217821782178217,0.8110749185667752,0.6287425149700598,0.6086956521739131,0.6185567010309279,0.7957166392092258,0.8548672566371681,0.8242320819112627,0.684,0.7105263157894737,0.6970108695652175,0.9040178571428571,0.8709677419354839,0.8871851040525739,0.8746081504702194,0.8584615384615385,0.8664596273291926,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.877720207253886,0.8897058823529411,0.8836724047991652,0.9021526418786693,0.9294354838709677,0.9155908639523338,0.7192982456140351,0.6591639871382636,0.6879194630872484,0.6842105263157895,0.5963302752293578,0.6372549019607843,0.7769516728624535,0.8023032629558541,0.7894239848914071,0.14285714285714285,0.3103448275862069,0.1956521739130435,0.5681818181818182,0.49019607843137253,0.5263157894736843,0.7717391304347826,0.8068181818181818,0.7888888888888889,0.6242774566473989,0.5901639344262295,0.6067415730337078,0.4,0.23529411764705882,0.29629629629629634,0.6274509803921569,0.6095238095238096,0.6183574879227053,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.72,0.47368421052631576,0.5714285714285714,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8333333333333334,0.7692307692307693,0.8,0.25,0.11764705882352941,0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,spacy_large,Danish names,0
8,1.4993841648101807,0.9991539342059425,0.9965191447041273,0.99612287503728,0.9963209704683306,0.9631730864934807,0.9631730864934807,0.7972972972972973,0.7401433691756273,0.7676579925650557,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8284313725490197,0.9388888888888889,0.8802083333333335,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.83,0.515527950310559,0.6360153256704981,0.8219512195121951,0.7711670480549199,0.7957497048406139,0.8204533596150501,0.7800579710144928,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8345864661654135,0.8131868131868132,0.8237476808905382,0.6297786720321932,0.6894273127753304,0.658254468980021,0.8444206008583691,0.8310454065469906,0.8376796168174562,0.9276018099547512,0.9151785714285714,0.9213483146067416,0.8070739549839229,0.8283828382838284,0.8175895765472313,0.6190476190476191,0.6028985507246377,0.6108663729809105,0.7940691927512356,0.8530973451327434,0.8225255972696245,0.684913217623498,0.7105263157894737,0.6974847042828008,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8747412008281573,0.8876050420168067,0.8811261730969759,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7165217391304348,0.662379421221865,0.6883876357560569,0.6666666666666666,0.5871559633027523,0.6243902439024391,0.7817164179104478,0.8042226487523992,0.7928098391674551,0.15517241379310345,0.3103448275862069,0.20689655172413793,0.6046511627906976,0.5098039215686274,0.553191489361702,0.772972972972973,0.8125,0.7922437673130193,0.650887573964497,0.6010928961748634,0.625,0.45,0.2647058823529412,0.33333333333333337,0.6176470588235294,0.6,0.608695652173913,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6,0.47368421052631576,0.5294117647058824,0.75,0.1875,0.3,0.5689655172413793,0.6470588235294118,0.6055045871559633,0.8333333333333334,0.7692307692307693,0.8,0.125,0.058823529411764705,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,spacy_large,Danish names,0
9,1.115145206451416,0.9991527535509593,0.9965142914052385,0.9961174713787955,0.9963158418799164,0.9632213694807137,0.9632213694807137,0.7938342967244701,0.7383512544802867,0.7650882079851439,0.6972477064220184,0.628099173553719,0.6608695652173914,0.8275862068965517,0.9333333333333333,0.877284595300261,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8137254901960784,0.515527950310559,0.6311787072243346,0.8195121951219512,0.7688787185354691,0.793388429752066,0.8201138079201021,0.7796551123497649,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8345864661654135,0.8131868131868132,0.8237476808905382,0.6282828282828283,0.6850220264317181,0.6554267650158062,0.8444206008583691,0.8310454065469906,0.8376796168174562,0.9068627450980392,0.8809523809523809,0.893719806763285,0.8102893890675241,0.8316831683168316,0.8208469055374593,0.6190476190476191,0.6028985507246377,0.6108663729809105,0.7990115321252059,0.8584070796460177,0.8276450511945391,0.6858288770053476,0.7105263157894737,0.6979591836734693,0.8975501113585747,0.8666666666666667,0.8818380743982495,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8785046728971962,0.8886554621848739,0.8835509138381201,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7152777777777778,0.662379421221865,0.6878130217028382,0.673469387755102,0.6055045871559633,0.6376811594202899,0.7779850746268657,0.800383877159309,0.7890255439924314,0.15789473684210525,0.3103448275862069,0.20930232558139533,0.6190476190476191,0.5098039215686274,0.5591397849462365,0.7783783783783784,0.8181818181818182,0.7977839335180056,0.6395348837209303,0.6010928961748634,0.619718309859155,0.45,0.2647058823529412,0.33333333333333337,0.6336633663366337,0.6095238095238096,0.6213592233009708,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.625,0.5263157894736842,0.5714285714285714,0.75,0.1875,0.3,0.5689655172413793,0.6470588235294118,0.6055045871559633,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.18181818181818182,0.11764705882352941,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,spacy_large,Danish names,0
10,1.1226539611816406,0.9991547755183215,0.9965226030799801,0.9961267255934055,0.9963246250124168,0.9628119717609626,0.9628119717609626,0.7946257197696737,0.7419354838709677,0.7673772011121407,0.6909090909090909,0.628099173553719,0.658008658008658,0.821256038647343,0.9444444444444444,0.8785529715762275,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8223844282238443,0.7734553775743707,0.7971698113207547,0.8185082233032199,0.7780415773930164,0.7962962962962963,0.7543859649122807,0.7747747747747747,0.8327067669172933,0.8113553113553114,0.8218923933209648,0.6346938775510204,0.6850220264317181,0.6588983050847457,0.8417653390742734,0.8257655755015839,0.8336886993603411,0.9004329004329005,0.8888888888888888,0.8946236559139785,0.8076923076923077,0.8316831683168316,0.8195121951219512,0.6035502958579881,0.591304347826087,0.5973645680819912,0.7933884297520661,0.8495575221238938,0.8205128205128206,0.684,0.7105263157894737,0.6970108695652175,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.871875,0.8584615384615385,0.8651162790697675,0.6463414634146342,0.6708860759493671,0.6583850931677018,0.8778467908902692,0.8907563025210085,0.8842544316996873,0.9019607843137255,0.9274193548387096,0.9145129224652087,0.7145328719723183,0.6639871382636656,0.6883333333333332,0.6842105263157895,0.5963302752293578,0.6372549019607843,0.7773654916512059,0.8042226487523992,0.7905660377358491,0.14516129032258066,0.3103448275862069,0.1978021978021978,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.772972972972973,0.8125,0.7922437673130193,0.6374269005847953,0.5956284153005464,0.6158192090395481,0.45,0.2647058823529412,0.33333333333333337,0.6176470588235294,0.6,0.608695652173913,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5862068965517241,0.4473684210526316,0.5074626865671642,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8333333333333334,0.7692307692307693,0.8,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,spacy_large,Danish names,0
11,1.1131858825683594,0.9991538499825793,0.9965187984881639,0.9961224895605488,0.9963206046141607,0.9628707943460084,0.9628707943460084,0.7884615384615384,0.7347670250896058,0.7606679035250464,0.6785714285714286,0.628099173553719,0.6523605150214593,0.8217821782178217,0.9222222222222223,0.869109947643979,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8217821782178217,0.515527950310559,0.6335877862595419,0.8186274509803921,0.7643020594965675,0.7905325443786982,0.8184401275732095,0.7784993621709383,0.7962962962962963,0.7543859649122807,0.7747747747747747,0.8374291115311909,0.8113553113553114,0.8241860465116279,0.6310483870967742,0.6894273127753304,0.6589473684210526,0.8478964401294499,0.8299894403379092,0.8388473852721452,0.9090909090909091,0.8968609865470852,0.9029345372460497,0.8038585209003215,0.8250825082508251,0.8143322475570033,0.6041666666666666,0.5884057971014492,0.5961820851688693,0.7953795379537953,0.8530973451327434,0.8232280102476517,0.6804260985352862,0.7077562326869806,0.6938221317040054,0.8995535714285714,0.8666666666666667,0.8828039430449068,0.8695652173913043,0.8615384615384616,0.8655332302936631,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8785046728971962,0.8886554621848739,0.8835509138381201,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7147826086956521,0.6607717041800643,0.6867167919799498,0.6767676767676768,0.6146788990825688,0.6442307692307693,0.7802607076350093,0.8042226487523992,0.7920604914933838,0.14516129032258066,0.3103448275862069,0.1978021978021978,0.5652173913043478,0.5098039215686274,0.5360824742268041,0.772972972972973,0.8125,0.7922437673130193,0.6470588235294118,0.6010928961748634,0.623229461756374,0.45,0.2647058823529412,0.33333333333333337,0.6363636363636364,0.6,0.6176470588235293,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6538461538461539,0.4473684210526316,0.53125,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,spacy_large,Danish names,0
12,1.106675386428833,0.9990032891458187,0.9962162700388331,0.9955223880597015,0.995869208181954,0.9632286995515695,0.9632286995515695,0.7953667953667953,0.7383512544802867,0.7657992565055762,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8155339805825242,0.9333333333333333,0.8704663212435233,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8195121951219512,0.7688787185354691,0.793388429752066,0.8198966858204191,0.7788740568775392,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8380414312617702,0.815018315018315,0.8263695450324977,0.6361788617886179,0.6894273127753304,0.6617336152219874,0.844994617868676,0.8289334741288279,0.8368869936034116,0.8990384615384616,0.8697674418604651,0.8841607565011819,0.8161290322580645,0.834983498349835,0.8254486133768353,0.6309523809523809,0.6144927536231884,0.6226138032305433,0.7970297029702971,0.8548672566371681,0.8249359521776259,0.6836461126005362,0.7063711911357341,0.6948228882833789,0.90625,0.8731182795698925,0.8893756845564075,0.871875,0.8584615384615385,0.8651162790697675,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.877466251298027,0.8876050420168067,0.8825065274151436,0.9021526418786693,0.9294354838709677,0.9155908639523338,0.7140381282495667,0.662379421221865,0.6872393661384487,0.6736842105263158,0.5871559633027523,0.6274509803921569,0.7755102040816326,0.8023032629558541,0.7886792452830187,0.16393442622950818,0.3448275862068966,0.22222222222222224,0.5777777777777777,0.5098039215686274,0.5416666666666666,0.772972972972973,0.8125,0.7922437673130193,0.6337209302325582,0.5956284153005464,0.6140845070422535,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6296296296296297,0.4473684210526316,0.5230769230769231,0.75,0.1875,0.3,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,spacy_large,Danish names,0
13,1.1775431632995605,0.9991571223164262,0.9965322500743089,0.99613746657423,0.9963348192174344,0.9627169062964799,0.9627169062964799,0.8011583011583011,0.7437275985663082,0.7713754646840149,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8341463414634146,0.95,0.8883116883116882,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8268292682926829,0.7757437070938215,0.8004722550177095,0.8194412375894712,0.7795670995670995,0.7870370370370371,0.7456140350877193,0.7657657657657657,0.8358490566037736,0.8113553113553114,0.8234200743494425,0.6387755102040816,0.6894273127753304,0.663135593220339,0.8394004282655246,0.8278775079197466,0.8335991493886231,0.9206349206349206,0.8854961832061069,0.9027237354085603,0.8058252427184466,0.8217821782178217,0.8137254901960784,0.6231454005934718,0.6086956521739131,0.6158357771260997,0.7973640856672158,0.856637168141593,0.8259385665529011,0.6831550802139037,0.7077562326869806,0.6952380952380952,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.86875,0.8553846153846154,0.8620155038759689,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8787564766839379,0.8907563025210085,0.8847157016171101,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7105719237435009,0.6591639871382636,0.683903252710592,0.673469387755102,0.6055045871559633,0.6376811594202899,0.7806691449814126,0.8061420345489443,0.793201133144476,0.15625,0.3448275862068966,0.21505376344086022,0.5952380952380952,0.49019607843137253,0.5376344086021505,0.7759562841530054,0.8068181818181818,0.7910863509749304,0.6379310344827587,0.6065573770491803,0.6218487394957983,0.45,0.2647058823529412,0.33333333333333337,0.6237623762376238,0.6,0.6116504854368933,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5757575757575758,0.5,0.5352112676056339,0.75,0.1875,0.3,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8333333333333334,0.7692307692307693,0.8,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,spacy_large,Danish names,0
