,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,3.982070207595825,0.9991549435800566,0.9963246250124168,0.9960278053624627,0.9961761930774196,0.980312220344039,0.0,0.7582417582417582,0.7419354838709677,0.75,0.672,0.6942148760330579,0.6829268292682927,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8481675392670157,0.9,0.8733153638814016,0.7457627118644068,0.546583850931677,0.6308243727598567,0.7838479809976246,0.7551487414187643,0.7692307692307693,0.8646424846448025,0.8322614288197462,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8676748582230623,0.8406593406593407,0.8539534883720931,0.6916488222698073,0.711453744493392,0.7014115092290988,0.9032943676939427,0.8975712777191129,0.9004237288135594,0.8388157894736842,0.8415841584158416,0.8401976935749589,0.7550432276657061,0.7594202898550725,0.7572254335260116,0.8568994889267462,0.8902654867256637,0.873263888888889,0.7823613086770982,0.7617728531855956,0.7719298245614036,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.9127725856697819,0.9015384615384615,0.9071207430340557,0.6853932584269663,0.7721518987341772,0.7261904761904762,0.908994708994709,0.9023109243697479,0.9056404849762785,0.9247524752475248,0.9415322580645161,0.9330669330669331,0.8027444253859348,0.752411575562701,0.7767634854771784,0.6635514018691588,0.6513761467889908,0.6574074074074074,0.849624060150376,0.8675623800383877,0.8584995251661919,0.8241758241758241,0.8522727272727273,0.8379888268156425,0.6793478260869565,0.6830601092896175,0.6811989100817438,0.6,0.4411764705882353,0.5084745762711865,0.7115384615384616,0.7047619047619048,0.7081339712918662,0.13333333333333333,0.41379310344827586,0.20168067226890754,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.5641025641025641,0.5789473684210527,0.5714285714285715,0.9276595744680851,0.9276595744680851,0.9276595744680851,0.7777777777777778,0.4375,0.56,0.696969696969697,0.45098039215686275,0.5476190476190477,0.7692307692307693,0.7843137254901961,0.7766990291262137,0.35714285714285715,0.29411764705882354,0.3225806451612903,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_small,Danish names,0
1,3.693082809448242,0.9991560343543662,0.9965277777777778,0.9961324871082904,0.9963300932354692,0.980140998907755,0.0,0.7582417582417582,0.7419354838709677,0.75,0.6859504132231405,0.6859504132231405,0.6859504132231405,0.6982758620689655,0.84375,0.7641509433962264,0.8709677419354839,0.9,0.8852459016393444,0.7154471544715447,0.546583850931677,0.619718309859155,0.7788235294117647,0.7574370709382151,0.7679814385150812,0.8654747439680611,0.8332561906965981,0.8703703703703703,0.8245614035087719,0.8468468468468469,0.8660377358490566,0.8406593406593407,0.8531598513011153,0.6952789699570815,0.7136563876651982,0.7043478260869565,0.9042553191489362,0.8975712777191129,0.9009009009009008,0.8481848184818482,0.8481848184818482,0.8481848184818482,0.7564469914040115,0.7652173913043478,0.760806916426513,0.8595890410958904,0.8884955752212389,0.8738033072236727,0.7911301859799714,0.7659279778393352,0.7783251231527094,0.9171974522292994,0.9290322580645162,0.9230769230769231,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6813186813186813,0.7848101265822784,0.7294117647058823,0.9080338266384778,0.9023109243697479,0.9051633298208641,0.9226190476190477,0.9375,0.93,0.8037865748709122,0.7508038585209004,0.7763923524522028,0.6851851851851852,0.6788990825688074,0.6820276497695853,0.8417132216014898,0.8675623800383877,0.8544423440453687,0.8176795580110497,0.8409090909090909,0.8291316526610645,0.6939890710382514,0.6939890710382514,0.6939890710382514,0.625,0.4411764705882353,0.5172413793103449,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.13953488372093023,0.41379310344827586,0.20869565217391306,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.5,0.5263157894736842,0.5128205128205129,0.9224489795918367,0.9076305220883534,0.9149797570850202,0.7777777777777778,0.4375,0.56,0.6666666666666666,0.47058823529411764,0.5517241379310345,0.7454545454545455,0.803921568627451,0.7735849056603775,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dacy_small,Danish names,0
2,3.611388683319092,0.9991528379927244,0.9965146385182234,0.9961178578538722,0.9963162086818,0.9794677564038673,0.0,0.7522935779816514,0.7347670250896058,0.7434270172257479,0.6747967479674797,0.6859504132231405,0.680327868852459,0.6956521739130435,0.8333333333333334,0.7582938388625592,0.8473684210526315,0.8944444444444445,0.8702702702702702,0.7350427350427351,0.5341614906832298,0.6187050359712232,0.7748815165876777,0.7482837528604119,0.7613504074505238,0.8670540383497967,0.8341177154145605,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8646616541353384,0.8424908424908425,0.8534322820037107,0.6995708154506438,0.7180616740088106,0.708695652173913,0.9048128342245989,0.8933474128827877,0.8990435706695005,0.8491803278688524,0.8547854785478548,0.8519736842105262,0.7528735632183908,0.7594202898550725,0.7561327561327561,0.8615384615384616,0.8920353982300885,0.8765217391304349,0.7888730385164051,0.7659279778393352,0.7772312016865777,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.913312693498452,0.9076923076923077,0.9104938271604938,0.6777777777777778,0.7721518987341772,0.7218934911242604,0.9121693121693122,0.9054621848739496,0.9088033737480232,0.9247524752475248,0.9415322580645161,0.9330669330669331,0.8055077452667814,0.752411575562701,0.7780548628428928,0.7009345794392523,0.6880733944954128,0.6944444444444443,0.8448598130841122,0.8675623800383877,0.8560606060606061,0.8287292817679558,0.8522727272727273,0.8403361344537815,0.6923076923076923,0.6885245901639344,0.6904109589041095,0.625,0.4411764705882353,0.5172413793103449,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.13186813186813187,0.41379310344827586,0.19999999999999998,0.9285714285714286,0.8253968253968254,0.8739495798319328,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.575,0.6052631578947368,0.5897435897435896,0.9326923076923077,0.919431279620853,0.9260143198090692,0.7777777777777778,0.4375,0.56,0.6285714285714286,0.43137254901960786,0.5116279069767442,0.7735849056603774,0.803921568627451,0.7884615384615384,0.3333333333333333,0.29411764705882354,0.3125,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,dacy_small,Danish names,0
3,3.6837775707244873,0.9991556151591914,0.9965260545905708,0.9961305685087807,0.9963282723032648,0.9802304788396582,0.0,0.7495429616087751,0.7347670250896058,0.7420814479638008,0.680327868852459,0.6859504132231405,0.6831275720164609,0.7053571428571429,0.8229166666666666,0.7596153846153847,0.8412698412698413,0.8833333333333333,0.8617886178861788,0.717741935483871,0.5527950310559007,0.624561403508772,0.7694117647058824,0.7482837528604119,0.7587006960556845,0.8657096550127344,0.8340568385715112,0.8518518518518519,0.8070175438596491,0.8288288288288288,0.8646616541353384,0.8424908424908425,0.8534322820037107,0.6923076923076923,0.7136563876651982,0.7028199566160521,0.907051282051282,0.8965153115100317,0.9017525225703663,0.8448844884488449,0.8448844884488449,0.8448844884488449,0.75,0.7652173913043478,0.757532281205165,0.8600682593856656,0.8920353982300885,0.8757602085143354,0.7852062588904695,0.7645429362880887,0.7747368421052633,0.9193205944798302,0.9311827956989247,0.9252136752136751,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6931818181818182,0.7721518987341772,0.7305389221556886,0.9101479915433404,0.9044117647058824,0.9072708113804004,0.924901185770751,0.9435483870967742,0.934131736526946,0.8058419243986255,0.7540192926045016,0.7790697674418604,0.7037037037037037,0.6972477064220184,0.7004608294930875,0.8445692883895131,0.8656429942418427,0.8549763033175355,0.8232044198895028,0.8465909090909091,0.8347338935574229,0.6902173913043478,0.6939890710382514,0.6920980926430518,0.6818181818181818,0.4411764705882353,0.5357142857142857,0.7227722772277227,0.6952380952380952,0.7087378640776698,0.1348314606741573,0.41379310344827586,0.20338983050847456,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.575,0.6052631578947368,0.5897435897435896,0.9061224489795918,0.9098360655737705,0.9079754601226994,0.7777777777777778,0.4375,0.56,0.7419354838709677,0.45098039215686275,0.5609756097560976,0.7735849056603774,0.803921568627451,0.7884615384615384,0.42857142857142855,0.35294117647058826,0.3870967741935484,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,dacy_small,Danish names,0
4,3.7343900203704834,0.9991551955473835,0.9963257199602781,0.996028988384791,0.9961773320756591,0.9798210735586481,0.0,0.7522935779816514,0.7347670250896058,0.7434270172257479,0.6747967479674797,0.6859504132231405,0.680327868852459,0.6896551724137931,0.8333333333333334,0.7547169811320755,0.8641304347826086,0.8833333333333333,0.8736263736263735,0.7213114754098361,0.546583850931677,0.6219081272084807,0.7748815165876777,0.7482837528604119,0.7613504074505238,0.866956269910223,0.834887357386923,0.8691588785046729,0.8157894736842105,0.8416289592760181,0.8709677419354839,0.8406593406593407,0.8555452003727866,0.6916488222698073,0.711453744493392,0.7014115092290988,0.9045599151643691,0.9007391763463569,0.9026455026455027,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.7650429799426934,0.7739130434782608,0.7694524495677234,0.8603066439522998,0.8938053097345132,0.8767361111111112,0.7849002849002849,0.7631578947368421,0.7738764044943819,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6703296703296703,0.7721518987341772,0.7176470588235294,0.9090909090909091,0.9033613445378151,0.9062170706006323,0.9229249011857708,0.9415322580645161,0.932135728542914,0.8044596912521441,0.7540192926045016,0.7784232365145228,0.6972477064220184,0.6972477064220184,0.6972477064220184,0.847457627118644,0.8637236084452975,0.8555133079847909,0.8232044198895028,0.8465909090909091,0.8347338935574229,0.7032967032967034,0.6994535519125683,0.7013698630136986,0.6,0.4411764705882353,0.5084745762711865,0.7075471698113207,0.7142857142857143,0.7109004739336493,0.13043478260869565,0.41379310344827586,0.19834710743801653,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.9163179916317992,0.9201680672268907,0.9182389937106918,0.7777777777777778,0.4375,0.56,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.7692307692307693,0.7843137254901961,0.7766990291262137,0.45454545454545453,0.29411764705882354,0.35714285714285715,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,dacy_small,Danish names,0
5,3.4933738708496094,0.999154607389726,0.9965219119546855,0.9961259560941691,0.9963238946845505,0.9796101054306743,0.0,0.7605118829981719,0.7455197132616488,0.7529411764705882,0.672,0.6942148760330579,0.6829268292682927,0.7339449541284404,0.8333333333333334,0.7804878048780488,0.84375,0.9,0.870967741935484,0.743801652892562,0.5590062111801242,0.6382978723404255,0.7867298578199052,0.7597254004576659,0.7729918509895226,0.8662841245000868,0.8334299292917583,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8679245283018868,0.8424908424908425,0.8550185873605949,0.6900212314225053,0.7158590308370044,0.7027027027027027,0.9051172707889126,0.8965153115100317,0.9007957559681697,0.8453947368421053,0.8481848184818482,0.8467874794069193,0.7585227272727273,0.7739130434782608,0.7661406025824965,0.858603066439523,0.8920353982300885,0.875,0.7863247863247863,0.7645429362880887,0.7752808988764044,0.9191489361702128,0.9290322580645162,0.9240641711229945,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6888888888888889,0.7848101265822784,0.7337278106508875,0.9081309398099261,0.9033613445378151,0.9057398630858347,0.9227722772277228,0.9395161290322581,0.9310689310689311,0.8072289156626506,0.7540192926045016,0.7797173732335827,0.6972477064220184,0.6972477064220184,0.6972477064220184,0.8426966292134831,0.8637236084452975,0.8530805687203791,0.8232044198895028,0.8465909090909091,0.8347338935574229,0.6885245901639344,0.6885245901639344,0.6885245901639344,0.6521739130434783,0.4411764705882353,0.5263157894736842,0.7156862745098039,0.6952380952380952,0.7053140096618358,0.14606741573033707,0.4482758620689655,0.22033898305084745,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.525,0.5526315789473685,0.5384615384615385,0.9078947368421053,0.8922413793103449,0.9,0.7777777777777778,0.4375,0.56,0.6857142857142857,0.47058823529411764,0.558139534883721,0.7735849056603774,0.803921568627451,0.7884615384615384,0.5,0.29411764705882354,0.37037037037037035,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,dacy_small,Danish names,0
6,3.657278060913086,0.9991036749327756,0.9964179104477612,0.9959224266534062,0.9961701069385724,0.9805796235434717,0.0,0.7577981651376147,0.7401433691756273,0.7488667271078876,0.6693548387096774,0.6859504132231405,0.6775510204081633,0.7043478260869566,0.84375,0.7677725118483414,0.8457446808510638,0.8833333333333333,0.8641304347826086,0.7627118644067796,0.5590062111801242,0.6451612903225805,0.7838479809976246,0.7551487414187643,0.7692307692307693,0.8677580401718333,0.8354327509142625,0.8703703703703703,0.8245614035087719,0.8468468468468469,0.869811320754717,0.8443223443223443,0.8568773234200744,0.6908315565031983,0.7136563876651982,0.7020585048754063,0.9113247863247863,0.9007391763463569,0.9060010621348911,0.8448844884488449,0.8448844884488449,0.8448844884488449,0.7621776504297995,0.7710144927536232,0.76657060518732,0.8617747440273038,0.8938053097345132,0.8774978279756734,0.79,0.7659279778393352,0.7777777777777778,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.9158878504672897,0.9046153846153846,0.9102167182662539,0.6777777777777778,0.7721518987341772,0.7218934911242604,0.9091869060190074,0.9044117647058824,0.9067930489731438,0.9268774703557312,0.9455645161290323,0.936127744510978,0.8068376068376069,0.7588424437299035,0.7821043910521954,0.6886792452830188,0.6697247706422018,0.6790697674418604,0.8435754189944135,0.8694817658349329,0.8563327032136107,0.8287292817679558,0.8522727272727273,0.8403361344537815,0.6923076923076923,0.6885245901639344,0.6904109589041095,0.6,0.4411764705882353,0.5084745762711865,0.7184466019417476,0.7047619047619048,0.7115384615384616,0.15853658536585366,0.4482758620689655,0.23423423423423423,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.5405405405405406,0.5263157894736842,0.5333333333333333,0.8982300884955752,0.9227272727272727,0.9103139013452913,0.7777777777777778,0.4375,0.56,0.6764705882352942,0.45098039215686275,0.5411764705882354,0.7547169811320755,0.7843137254901961,0.7692307692307692,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,dacy_small,Danish names,0
7,3.6525111198425293,0.9991547755183215,0.9963238946845504,0.9960270162892332,0.9961754333681021,0.9794132272501244,0.0,0.7463503649635036,0.7329749103942652,0.7396021699819169,0.6916666666666667,0.6859504132231405,0.6887966804979254,0.7017543859649122,0.8333333333333334,0.7619047619047619,0.8219895287958116,0.8722222222222222,0.8463611859838275,0.7235772357723578,0.5527950310559007,0.6267605633802817,0.7616822429906542,0.7459954233409611,0.7537572254335261,0.8652909807558544,0.8327827044571958,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8674242424242424,0.8388278388278388,0.8528864059590318,0.6924731182795699,0.7092511013215859,0.7007616974972797,0.9090909090909091,0.8975712777191129,0.9032943676939427,0.8547854785478548,0.8547854785478548,0.8547854785478549,0.7408450704225352,0.7623188405797101,0.7514285714285713,0.863013698630137,0.8920353982300885,0.8772845953002611,0.7874465049928673,0.7645429362880887,0.7758257203092058,0.9193205944798302,0.9311827956989247,0.9252136752136751,0.9158878504672897,0.9046153846153846,0.9102167182662539,0.6931818181818182,0.7721518987341772,0.7305389221556886,0.9062170706006323,0.9033613445378151,0.9047869542346135,0.9247524752475248,0.9415322580645161,0.9330669330669331,0.8013698630136986,0.752411575562701,0.7761194029850746,0.7102803738317757,0.6972477064220184,0.7037037037037038,0.8435754189944135,0.8694817658349329,0.8563327032136107,0.8121546961325967,0.8352272727272727,0.823529411764706,0.7032967032967034,0.6994535519125683,0.7013698630136986,0.625,0.4411764705882353,0.5172413793103449,0.7019230769230769,0.6952380952380952,0.6985645933014354,0.1276595744680851,0.41379310344827586,0.19512195121951217,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.55,0.5789473684210527,0.5641025641025641,0.8956521739130435,0.8841201716738197,0.8898488120950325,0.8,0.5,0.6153846153846154,0.71875,0.45098039215686275,0.5542168674698795,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.45454545454545453,0.29411764705882354,0.35714285714285715,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,dacy_small,Danish names,0
8,3.649911880493164,0.999154607389726,0.9965219119546855,0.9961259560941691,0.9963238946845505,0.9797095683310125,0.0,0.7573529411764706,0.7383512544802867,0.7477313974591651,0.656,0.6776859504132231,0.6666666666666666,0.7090909090909091,0.8125,0.7572815533980584,0.8518518518518519,0.8944444444444445,0.8726287262872628,0.7583333333333333,0.5652173913043478,0.6476868327402135,0.7875894988066826,0.7551487414187643,0.7710280373831776,0.8659052698707171,0.8337391304347825,0.8532110091743119,0.8157894736842105,0.8340807174887891,0.8714555765595463,0.8443223443223443,0.8576744186046512,0.6916488222698073,0.711453744493392,0.7014115092290988,0.9002123142250531,0.8954593453009504,0.8978295394388566,0.8481848184818482,0.8481848184818482,0.8481848184818482,0.7507163323782235,0.7594202898550725,0.755043227665706,0.8644939965694682,0.8920353982300885,0.8780487804878049,0.7837837837837838,0.7631578947368421,0.7733333333333334,0.9209401709401709,0.9268817204301075,0.9239013933547695,0.9158878504672897,0.9046153846153846,0.9102167182662539,0.6966292134831461,0.7848101265822784,0.738095238095238,0.91129883843717,0.9065126050420168,0.908899420747762,0.9247524752475248,0.9415322580645161,0.9330669330669331,0.8068376068376069,0.7588424437299035,0.7821043910521954,0.7037037037037037,0.6972477064220184,0.7004608294930875,0.846441947565543,0.8675623800383877,0.8568720379146919,0.8232044198895028,0.8465909090909091,0.8347338935574229,0.7,0.6885245901639344,0.6942148760330578,0.625,0.4411764705882353,0.5172413793103449,0.6952380952380952,0.6952380952380952,0.6952380952380952,0.14285714285714285,0.4482758620689655,0.21666666666666665,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.5897435897435898,0.6052631578947368,0.5974025974025974,0.9082969432314411,0.896551724137931,0.9023861171366595,0.7777777777777778,0.4375,0.56,0.6857142857142857,0.47058823529411764,0.558139534883721,0.7692307692307693,0.7843137254901961,0.7766990291262137,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,dacy_small,Danish names,0
9,3.473045587539673,0.9991028708133971,0.9964146997311025,0.9959187736412503,0.996166674963907,0.9799641148325359,0.0,0.7518248175182481,0.7383512544802867,0.7450271247739602,0.656,0.6776859504132231,0.6666666666666666,0.7079646017699115,0.8333333333333334,0.7655502392344498,0.8526315789473684,0.9,0.8756756756756757,0.7333333333333333,0.546583850931677,0.6263345195729537,0.7801418439716312,0.7551487414187643,0.7674418604651163,0.8652449299784997,0.8327716443927948,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8646616541353384,0.8424908424908425,0.8534322820037107,0.6825053995680346,0.6960352422907489,0.6892039258451471,0.9079229122055674,0.8954593453009504,0.9016480595427964,0.8443708609271523,0.8415841584158416,0.8429752066115703,0.7557471264367817,0.7623188405797101,0.759018759018759,0.863013698630137,0.8920353982300885,0.8772845953002611,0.7874465049928673,0.7645429362880887,0.7758257203092058,0.9211087420042644,0.9290322580645162,0.9250535331905783,0.9158878504672897,0.9046153846153846,0.9102167182662539,0.6888888888888889,0.7848101265822784,0.7337278106508875,0.9081309398099261,0.9033613445378151,0.9057398630858347,0.9268774703557312,0.9455645161290323,0.936127744510978,0.8027210884353742,0.7588424437299035,0.7801652892561983,0.6759259259259259,0.6697247706422018,0.6728110599078341,0.848314606741573,0.8694817658349329,0.8587677725118483,0.8287292817679558,0.8522727272727273,0.8403361344537815,0.7032967032967034,0.6994535519125683,0.7013698630136986,0.625,0.4411764705882353,0.5172413793103449,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14942528735632185,0.4482758620689655,0.22413793103448276,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.525,0.5526315789473685,0.5384615384615385,0.8878504672897196,0.9004739336492891,0.8941176470588236,0.7777777777777778,0.4375,0.56,0.6666666666666666,0.47058823529411764,0.5517241379310345,0.7547169811320755,0.7843137254901961,0.7692307692307692,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.868421052631579,0.8461538461538461,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,dacy_small,Danish names,0
