,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,PER,363,121,59,0.25,0.6722222222222223,0.36445783132530124,0,spacy_small,Danish names,0
0,PER,366,128,52,0.2591093117408907,0.7111111111111111,0.3798219584569733,1,spacy_small,Danish names,0
0,PER,357,136,44,0.27586206896551724,0.7555555555555555,0.4041604754829123,2,spacy_small,Danish names,0
0,PER,358,132,48,0.2693877551020408,0.7333333333333333,0.3940298507462686,3,spacy_small,Danish names,0
0,PER,357,131,49,0.26844262295081966,0.7277777777777777,0.39221556886227543,4,spacy_small,Danish names,0
0,PER,359,132,48,0.26883910386965376,0.7333333333333333,0.3934426229508197,5,spacy_small,Danish names,0
0,PER,369,121,59,0.24693877551020407,0.6722222222222223,0.3611940298507463,6,spacy_small,Danish names,0
0,PER,366,130,50,0.2620967741935484,0.7222222222222222,0.3846153846153846,7,spacy_small,Danish names,0
0,PER,358,135,45,0.2738336713995943,0.75,0.401188707280832,8,spacy_small,Danish names,0
0,PER,365,126,54,0.25661914460285135,0.7,0.375558867362146,9,spacy_small,Danish names,0
0,PER,369,118,62,0.24229979466119098,0.6555555555555556,0.3538230884557721,10,spacy_small,Danish names,0
0,PER,354,134,46,0.27459016393442626,0.7444444444444445,0.40119760479041916,11,spacy_small,Danish names,0
0,PER,364,129,51,0.2616632860040568,0.7166666666666667,0.3833580980683507,12,spacy_small,Danish names,0
0,PER,360,131,49,0.2668024439918534,0.7277777777777777,0.3904619970193741,13,spacy_small,Danish names,0
0,PER,365,128,52,0.25963488843813387,0.7111111111111111,0.38038632986627047,14,spacy_small,Danish names,0
0,PER,362,131,49,0.2657200811359026,0.7277777777777777,0.38930163447251115,15,spacy_small,Danish names,0
0,PER,366,129,51,0.2606060606060606,0.7166666666666667,0.38222222222222224,16,spacy_small,Danish names,0
0,PER,362,125,55,0.25667351129363447,0.6944444444444444,0.3748125937031484,17,spacy_small,Danish names,0
0,PER,361,127,53,0.26024590163934425,0.7055555555555556,0.3802395209580838,18,spacy_small,Danish names,0
