,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,['PER'],382,163,17,0.29908256880733947,0.9055555555555556,0.44965517241379316,0,dacy_small,Danish names,0
0,['PER'],378,169,11,0.30895795246800734,0.9388888888888889,0.46492434662998633,1,dacy_small,Danish names,0
0,['PER'],377,167,13,0.3069852941176471,0.9277777777777778,0.4613259668508288,2,dacy_small,Danish names,0
0,['PER'],385,166,14,0.30127041742286753,0.9222222222222223,0.454172366621067,3,dacy_small,Danish names,0
0,['PER'],379,167,13,0.3058608058608059,0.9277777777777778,0.46005509641873277,4,dacy_small,Danish names,0
0,['PER'],385,164,16,0.2987249544626594,0.9111111111111111,0.4499314128943758,5,dacy_small,Danish names,0
0,['PER'],381,169,11,0.30727272727272725,0.9388888888888889,0.4630136986301369,6,dacy_small,Danish names,0
0,['PER'],376,170,10,0.31135531135531136,0.9444444444444444,0.4683195592286501,7,dacy_small,Danish names,0
0,['PER'],386,162,18,0.2956204379562044,0.9,0.44505494505494503,8,dacy_small,Danish names,0
0,['PER'],386,164,16,0.29818181818181816,0.9111111111111111,0.4493150684931506,9,dacy_small,Danish names,0
0,['PER'],388,161,19,0.29326047358834245,0.8944444444444445,0.4417009602194787,10,dacy_small,Danish names,0
0,['PER'],391,162,18,0.29294755877034356,0.9,0.44201909959072305,11,dacy_small,Danish names,0
0,['PER'],384,164,16,0.29927007299270075,0.9111111111111111,0.45054945054945056,12,dacy_small,Danish names,0
0,['PER'],383,163,17,0.29853479853479853,0.9055555555555556,0.44903581267217635,13,dacy_small,Danish names,0
0,['PER'],382,167,13,0.30418943533697634,0.9277777777777778,0.458161865569273,14,dacy_small,Danish names,0
0,['PER'],382,169,11,0.30671506352087113,0.9388888888888889,0.4623803009575923,15,dacy_small,Danish names,0
0,['PER'],382,168,12,0.3054545454545455,0.9333333333333333,0.4602739726027398,16,dacy_small,Danish names,0
0,['PER'],384,160,20,0.29411764705882354,0.8888888888888888,0.44198895027624313,17,dacy_small,Danish names,0
0,['PER'],378,166,14,0.30514705882352944,0.9222222222222223,0.45856353591160226,18,dacy_small,Danish names,0
0,['PER'],385,159,21,0.2922794117647059,0.8833333333333333,0.4392265193370166,19,dacy_small,Danish names,0
0,['PER'],390,155,25,0.28440366972477066,0.8611111111111112,0.42758620689655175,0,dacy_small,Muslim names,1
0,['PER'],394,152,28,0.2783882783882784,0.8444444444444444,0.418732782369146,1,dacy_small,Muslim names,1
0,['PER'],397,152,28,0.2768670309653916,0.8444444444444444,0.41700960219478733,2,dacy_small,Muslim names,1
0,['PER'],392,149,31,0.2754158964879852,0.8277777777777777,0.4133148404993065,3,dacy_small,Muslim names,1
