,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",177,330,107,0.650887573964497,0.7551487414187643,0.6991525423728814,0,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",182,321,116,0.6381709741550696,0.7345537757437071,0.6829787234042554,1,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",181,327,110,0.6437007874015748,0.7482837528604119,0.6920634920634922,2,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",181,328,109,0.6444007858546169,0.7505720823798627,0.6934460887949261,3,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",184,321,116,0.6356435643564357,0.7345537757437071,0.6815286624203821,4,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",180,331,106,0.6477495107632094,0.7574370709382151,0.69831223628692,5,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",180,329,108,0.6463654223968566,0.7528604118993135,0.6955602536997886,6,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",176,329,108,0.6514851485148515,0.7528604118993135,0.6985138004246285,7,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",175,333,104,0.655511811023622,0.7620137299771167,0.7047619047619047,8,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",186,320,117,0.6324110671936759,0.7322654462242563,0.6786850477200425,9,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",175,333,104,0.655511811023622,0.7620137299771167,0.7047619047619047,10,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",181,327,110,0.6437007874015748,0.7482837528604119,0.6920634920634922,11,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",175,331,106,0.6541501976284585,0.7574370709382151,0.7020148462354188,12,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",176,330,107,0.6521739130434783,0.7551487414187643,0.6998939554612937,13,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",175,332,105,0.6548323471400395,0.7597254004576659,0.7033898305084746,14,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",179,330,107,0.6483300589390962,0.7551487414187643,0.6976744186046511,15,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",179,331,106,0.6490196078431373,0.7574370709382151,0.6990496304118268,16,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",180,329,108,0.6463654223968566,0.7528604118993135,0.6955602536997886,17,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",179,328,109,0.6469428007889546,0.7505720823798627,0.6949152542372882,18,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",177,330,107,0.650887573964497,0.7551487414187643,0.6991525423728814,19,spacy_large,Danish names,0
0,"['PER', 'LOC', 'ORG']",216,280,157,0.5645161290322581,0.6407322654462243,0.6002143622722401,0,spacy_large,Muslim names,1
0,"['PER', 'LOC', 'ORG']",222,277,160,0.5551102204408818,0.6338672768878718,0.5918803418803418,1,spacy_large,Muslim names,1
0,"['PER', 'LOC', 'ORG']",212,283,154,0.5717171717171717,0.6475972540045767,0.6072961373390559,2,spacy_large,Muslim names,1
