,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",60,345,92,0.8518518518518519,0.7894736842105263,0.819477434679335,0,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",60,346,91,0.8522167487684729,0.7917620137299771,0.8208778173190985,1,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",59,348,89,0.855036855036855,0.7963386727688787,0.8246445497630331,2,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",62,343,94,0.8469135802469135,0.7848970251716247,0.8147268408551069,3,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",60,346,91,0.8522167487684729,0.7917620137299771,0.8208778173190985,4,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",60,348,89,0.8529411764705882,0.7963386727688787,0.8236686390532544,5,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",60,347,90,0.8525798525798526,0.7940503432494279,0.8222748815165877,6,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",64,344,93,0.8431372549019608,0.7871853546910755,0.8142011834319527,7,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",63,342,95,0.8444444444444444,0.782608695652174,0.8123515439429929,8,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",61,344,93,0.8493827160493828,0.7871853546910755,0.8171021377672208,9,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",60,343,94,0.8511166253101737,0.7848970251716247,0.8166666666666668,10,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",62,346,91,0.8480392156862745,0.7917620137299771,0.8189349112426036,11,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",59,349,88,0.8553921568627451,0.7986270022883295,0.82603550295858,12,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",59,347,90,0.854679802955665,0.7940503432494279,0.8232502965599051,13,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",62,344,93,0.8472906403940886,0.7871853546910755,0.8161328588374852,14,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",63,341,96,0.844059405940594,0.7803203661327232,0.8109393579072534,15,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",59,346,91,0.854320987654321,0.7917620137299771,0.8218527315914489,16,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",58,347,90,0.8567901234567902,0.7940503432494279,0.8242280285035629,17,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",67,339,98,0.8349753694581281,0.7757437070938215,0.8042704626334519,18,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",63,346,91,0.8459657701711492,0.7917620137299771,0.817966903073286,19,danlp,Danish names,0
0,"['PER', 'LOC', 'ORG']",74,329,108,0.8163771712158809,0.7528604118993135,0.7833333333333333,0,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",76,332,105,0.8137254901960784,0.7597254004576659,0.7857988165680474,1,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",75,327,110,0.8134328358208955,0.7482837528604119,0.7794994040524434,2,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",71,331,106,0.8233830845771144,0.7574370709382151,0.7890345649582835,3,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",73,333,104,0.8201970443349754,0.7620137299771167,0.7900355871886121,4,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",72,336,101,0.8235294117647058,0.7688787185354691,0.7952662721893491,5,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",69,332,105,0.827930174563591,0.7597254004576659,0.79236276849642,6,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",68,340,97,0.8333333333333334,0.7780320366132724,0.8047337278106509,7,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",72,328,109,0.82,0.7505720823798627,0.7837514934289127,8,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",69,335,102,0.8292079207920792,0.7665903890160183,0.7966706302021402,9,danlp,Muslim names,1
0,"['PER', 'LOC', 'ORG']",64,333,104,0.8387909319899244,0.7620137299771167,0.7985611510791366,10,danlp,Muslim names,1
