,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",163,385,52,0.7025547445255474,0.8810068649885584,0.7817258883248731,0,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",161,387,50,0.7062043795620438,0.88558352402746,0.7857868020304569,1,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",158,389,48,0.7111517367458866,0.8901601830663616,0.7906504065040652,2,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",162,384,53,0.7032967032967034,0.8787185354691075,0.7812817904374364,3,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",166,382,55,0.6970802919708029,0.8741418764302059,0.7756345177664974,4,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",160,386,51,0.706959706959707,0.8832951945080092,0.785350966429298,5,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",164,384,53,0.7007299270072993,0.8787185354691075,0.7796954314720813,6,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",162,386,51,0.7043795620437956,0.8832951945080092,0.7837563451776649,7,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",161,387,50,0.7062043795620438,0.88558352402746,0.7857868020304569,8,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",162,386,51,0.7043795620437956,0.8832951945080092,0.7837563451776649,9,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",164,383,54,0.70018281535649,0.8764302059496567,0.7784552845528456,10,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",163,384,53,0.7020109689213894,0.8787185354691075,0.7804878048780487,11,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",160,387,50,0.7074954296160878,0.88558352402746,0.7865853658536585,12,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",160,386,51,0.706959706959707,0.8832951945080092,0.785350966429298,13,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",157,390,47,0.7129798903107861,0.8924485125858124,0.7926829268292682,14,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",163,385,52,0.7025547445255474,0.8810068649885584,0.7817258883248731,15,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",158,388,49,0.7106227106227107,0.8878718535469108,0.7894201424211599,16,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",158,390,47,0.7116788321167883,0.8924485125858124,0.7918781725888324,17,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",160,387,50,0.7074954296160878,0.88558352402746,0.7865853658536585,18,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",157,389,48,0.7124542124542125,0.8901601830663616,0.7914547304170906,19,scandi_ner,Danish names,0
0,"['PER', 'LOC', 'ORG']",158,389,48,0.7111517367458866,0.8901601830663616,0.7906504065040652,0,scandi_ner,Muslim names,1
0,"['PER', 'LOC', 'ORG']",162,381,56,0.7016574585635359,0.8718535469107551,0.7775510204081632,1,scandi_ner,Muslim names,1
0,"['PER', 'LOC', 'ORG']",161,384,53,0.7045871559633028,0.8787185354691075,0.7820773930753564,2,scandi_ner,Muslim names,1
0,"['PER', 'LOC', 'ORG']",162,380,57,0.7011070110701108,0.8695652173913043,0.7763023493360572,3,scandi_ner,Muslim names,1
0,"['PER', 'LOC', 'ORG']",162,384,53,0.7032967032967034,0.8787185354691075,0.7812817904374364,4,scandi_ner,Muslim names,1
0,"['PER', 'LOC', 'ORG']",163,383,54,0.7014652014652014,0.8764302059496567,0.7792472024415056,5,scandi_ner,Muslim names,1
0,"['PER', 'LOC', 'ORG']",162,384,53,0.7032967032967034,0.8787185354691075,0.7812817904374364,6,scandi_ner,Muslim names,1
