,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",203,348,89,0.631578947368421,0.7963386727688787,0.7044534412955465,0,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",205,345,92,0.6272727272727273,0.7894736842105263,0.6990881458966566,1,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",205,349,88,0.6299638989169675,0.7986270022883295,0.7043390514631686,2,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",201,355,82,0.6384892086330936,0.8123569794050344,0.715005035246727,3,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",203,350,87,0.6329113924050633,0.8009153318077803,0.7070707070707071,4,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",202,350,87,0.6340579710144928,0.8009153318077803,0.7077856420626896,5,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",195,355,82,0.6454545454545455,0.8123569794050344,0.7193515704154003,6,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",205,349,88,0.6299638989169675,0.7986270022883295,0.7043390514631686,7,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",204,348,89,0.6304347826086957,0.7963386727688787,0.7037411526794741,8,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",197,356,81,0.64376130198915,0.8146453089244852,0.7191919191919192,9,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",208,345,92,0.6238698010849909,0.7894736842105263,0.6969696969696969,10,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",204,351,86,0.6324324324324324,0.8032036613272311,0.7076612903225806,11,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",199,357,80,0.6420863309352518,0.816933638443936,0.7190332326283988,12,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",201,352,85,0.6365280289330922,0.8054919908466819,0.711111111111111,13,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",201,351,86,0.6358695652173914,0.8032036613272311,0.7098078867542973,14,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",203,351,86,0.6335740072202166,0.8032036613272311,0.7083753784056508,15,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",204,350,87,0.631768953068592,0.8009153318077803,0.7063572149344097,16,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",203,352,85,0.6342342342342342,0.8054919908466819,0.7096774193548386,17,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",199,352,85,0.6388384754990926,0.8054919908466819,0.7125506072874495,18,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",204,352,85,0.6330935251798561,0.8054919908466819,0.7089627391742196,19,dacy_medium,Danish names,0
0,"['PER', 'LOC', 'ORG']",213,338,99,0.6134301270417423,0.7734553775743707,0.6842105263157895,0,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",218,330,107,0.6021897810218978,0.7551487414187643,0.6700507614213197,1,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",222,332,105,0.5992779783393501,0.7597254004576659,0.6700302724520686,2,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",231,327,110,0.5860215053763441,0.7482837528604119,0.6572864321608041,3,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",233,324,113,0.5816876122082585,0.7414187643020596,0.6519114688128772,4,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",224,326,111,0.5927272727272728,0.7459954233409611,0.6605876393110436,5,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",234,321,116,0.5783783783783784,0.7345537757437071,0.6471774193548387,6,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",219,328,109,0.5996343692870201,0.7505720823798627,0.6666666666666666,7,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",234,322,115,0.579136690647482,0.7368421052631579,0.6485397784491439,8,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",222,333,104,0.6,0.7620137299771167,0.6713709677419354,9,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",223,332,105,0.5981981981981982,0.7597254004576659,0.6693548387096775,10,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",220,333,104,0.6021699819168174,0.7620137299771167,0.6727272727272726,11,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",214,335,102,0.6102003642987249,0.7665903890160183,0.6795131845841784,12,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",218,332,105,0.6036363636363636,0.7597254004576659,0.6727456940222897,13,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",215,336,101,0.6098003629764065,0.7688787185354691,0.680161943319838,14,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",220,336,101,0.60431654676259,0.7688787185354691,0.676737160120846,15,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",220,332,105,0.6014492753623188,0.7597254004576659,0.6713852376137512,16,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",212,341,96,0.6166365280289331,0.7803203661327232,0.6888888888888889,17,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",219,330,107,0.6010928961748634,0.7551487414187643,0.6693711967545639,18,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",216,335,102,0.6079854809437386,0.7665903890160183,0.6781376518218624,19,dacy_medium,Muslim names,1
0,"['PER', 'LOC', 'ORG']",204,349,88,0.6311030741410488,0.7986270022883295,0.705050505050505,0,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",199,351,86,0.6381818181818182,0.8032036613272311,0.7112462006079027,1,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",207,348,89,0.6270270270270271,0.7963386727688787,0.7016129032258065,2,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",202,355,82,0.6373429084380611,0.8123569794050344,0.7142857142857143,3,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",202,351,86,0.6347197106690777,0.8032036613272311,0.709090909090909,4,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",202,352,85,0.6353790613718412,0.8054919908466819,0.7103935418768921,5,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",207,348,89,0.6270270270270271,0.7963386727688787,0.7016129032258065,6,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",203,350,87,0.6329113924050633,0.8009153318077803,0.7070707070707071,7,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",201,354,83,0.6378378378378379,0.8100686498855835,0.7137096774193548,8,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",206,348,89,0.628158844765343,0.7963386727688787,0.7023208879919274,9,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",204,349,88,0.6311030741410488,0.7986270022883295,0.705050505050505,10,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",209,347,90,0.6241007194244604,0.7940503432494279,0.6988922457200404,11,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",202,353,84,0.6360360360360361,0.8077803203661327,0.7116935483870969,12,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",201,352,85,0.6365280289330922,0.8054919908466819,0.711111111111111,13,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",201,354,83,0.6378378378378379,0.8100686498855835,0.7137096774193548,14,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",201,353,84,0.6371841155234657,0.8077803203661327,0.7124117053481333,15,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",199,355,82,0.6407942238267148,0.8123569794050344,0.7164480322906156,16,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",203,353,84,0.6348920863309353,0.8077803203661327,0.7109768378650555,17,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",203,353,84,0.6348920863309353,0.8077803203661327,0.7109768378650555,18,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",205,351,86,0.6312949640287769,0.8032036613272311,0.7069486404833837,19,dacy_medium,Female names,2
0,"['PER', 'LOC', 'ORG']",201,351,86,0.6358695652173914,0.8032036613272311,0.7098078867542973,0,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",200,353,84,0.6383363471971067,0.8077803203661327,0.7131313131313132,1,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",203,351,86,0.6335740072202166,0.8032036613272311,0.7083753784056508,2,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",202,351,86,0.6347197106690777,0.8032036613272311,0.709090909090909,3,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",201,353,84,0.6371841155234657,0.8077803203661327,0.7124117053481333,4,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",202,350,87,0.6340579710144928,0.8009153318077803,0.7077856420626896,5,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",209,347,90,0.6241007194244604,0.7940503432494279,0.6988922457200404,6,dacy_medium,Male names,3
0,"['PER', 'LOC', 'ORG']",204,349,88,0.6311030741410488,0.7986270022883295,0.705050505050505,7,dacy_medium,Male names,3
