,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",39,337,100,0.8962765957446809,0.7711670480549199,0.8290282902829029,0,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",45,330,107,0.88,0.7551487414187643,0.8128078817733991,1,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",45,331,106,0.8803191489361702,0.7574370709382151,0.8142681426814268,2,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",40,337,100,0.8938992042440318,0.7711670480549199,0.828009828009828,3,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",44,334,103,0.8835978835978836,0.7643020594965675,0.8196319018404907,4,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",42,334,103,0.8882978723404256,0.7643020594965675,0.8216482164821649,5,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",38,337,100,0.8986666666666666,0.7711670480549199,0.8300492610837438,6,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",43,334,103,0.8859416445623343,0.7643020594965675,0.8206388206388208,7,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",44,329,108,0.8820375335120644,0.7528604118993135,0.8123456790123458,8,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",42,332,105,0.8877005347593583,0.7597254004576659,0.8187422934648583,9,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",45,328,109,0.8793565683646113,0.7505720823798627,0.8098765432098767,10,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",43,334,103,0.8859416445623343,0.7643020594965675,0.8206388206388208,11,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",39,338,99,0.896551724137931,0.7734553775743707,0.8304668304668306,12,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",46,325,112,0.876010781671159,0.7437070938215103,0.8044554455445545,13,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",44,331,106,0.8826666666666667,0.7574370709382151,0.8152709359605911,14,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",40,337,100,0.8938992042440318,0.7711670480549199,0.828009828009828,15,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",42,333,104,0.888,0.7620137299771167,0.8201970443349754,16,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",42,334,103,0.8882978723404256,0.7643020594965675,0.8216482164821649,17,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",44,331,106,0.8826666666666667,0.7574370709382151,0.8152709359605911,18,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",42,333,104,0.888,0.7620137299771167,0.8201970443349754,19,flair,Danish names,0
0,"['PER', 'LOC', 'ORG']",49,321,116,0.8675675675675676,0.7345537757437071,0.795539033457249,0,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",43,324,113,0.8828337874659401,0.7414187643020596,0.8059701492537314,1,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",45,327,110,0.8790322580645161,0.7482837528604119,0.8084054388133499,2,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",48,321,116,0.8699186991869918,0.7345537757437071,0.7965260545905707,3,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",48,319,118,0.8692098092643051,0.7299771167048055,0.7935323383084576,4,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",48,322,115,0.8702702702702703,0.7368421052631579,0.7980173482032218,5,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",50,321,116,0.8652291105121294,0.7345537757437071,0.7945544554455445,6,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",51,320,117,0.862533692722372,0.7322654462242563,0.792079207920792,7,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",50,320,117,0.8648648648648649,0.7322654462242563,0.7930607187112765,8,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",47,318,119,0.8712328767123287,0.7276887871853547,0.7930174563591023,9,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",48,319,118,0.8692098092643051,0.7299771167048055,0.7935323383084576,10,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",48,322,115,0.8702702702702703,0.7368421052631579,0.7980173482032218,11,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",50,319,118,0.8644986449864499,0.7299771167048055,0.7915632754342431,12,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",50,326,111,0.8670212765957447,0.7459954233409611,0.8019680196801967,13,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",47,318,119,0.8712328767123287,0.7276887871853547,0.7930174563591023,14,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",48,321,116,0.8699186991869918,0.7345537757437071,0.7965260545905707,15,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",47,323,114,0.8729729729729729,0.7391304347826086,0.8004956629491945,16,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",53,315,122,0.8559782608695652,0.7208237986270023,0.7826086956521738,17,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",51,317,120,0.8614130434782609,0.7254004576659039,0.7875776397515529,18,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",49,320,117,0.8672086720867209,0.7322654462242563,0.7940446650124068,19,flair,Muslim names,1
0,"['PER', 'LOC', 'ORG']",44,332,105,0.8829787234042553,0.7597254004576659,0.8167281672816727,0,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",43,333,104,0.8856382978723404,0.7620137299771167,0.8191881918819187,1,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",45,326,111,0.8787061994609164,0.7459954233409611,0.806930693069307,2,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",41,339,98,0.8921052631578947,0.7757437070938215,0.8298653610771114,3,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",38,333,104,0.8975741239892183,0.7620137299771167,0.8242574257425742,4,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,334,103,0.8882978723404256,0.7643020594965675,0.8216482164821649,5,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",50,327,110,0.8673740053050398,0.7482837528604119,0.8034398034398034,6,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",45,330,107,0.88,0.7551487414187643,0.8128078817733991,7,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,335,102,0.8885941644562334,0.7665903890160183,0.8230958230958231,8,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",43,335,102,0.8862433862433863,0.7665903890160183,0.8220858895705523,9,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,333,104,0.888,0.7620137299771167,0.8201970443349754,10,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",47,330,107,0.8753315649867374,0.7551487414187643,0.8108108108108107,11,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,333,104,0.888,0.7620137299771167,0.8201970443349754,12,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,331,106,0.8873994638069705,0.7574370709382151,0.817283950617284,13,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",41,336,101,0.8912466843501327,0.7688787185354691,0.8255528255528256,14,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,334,103,0.8882978723404256,0.7643020594965675,0.8216482164821649,15,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",44,328,109,0.8817204301075269,0.7505720823798627,0.8108776266996292,16,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",41,335,102,0.8909574468085106,0.7665903890160183,0.8241082410824109,17,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",42,332,105,0.8877005347593583,0.7597254004576659,0.8187422934648583,18,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",47,327,110,0.8743315508021391,0.7482837528604119,0.8064118372379778,19,flair,Female names,2
0,"['PER', 'LOC', 'ORG']",39,336,101,0.896,0.7688787185354691,0.8275862068965517,0,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",44,336,101,0.8842105263157894,0.7688787185354691,0.8225214198286414,1,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",39,332,105,0.894878706199461,0.7597254004576659,0.8217821782178218,2,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",41,333,104,0.8903743315508021,0.7620137299771167,0.8212083847102342,3,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",44,333,104,0.883289124668435,0.7620137299771167,0.8181818181818182,4,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",45,330,107,0.88,0.7551487414187643,0.8128078817733991,5,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",41,336,101,0.8912466843501327,0.7688787185354691,0.8255528255528256,6,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",43,334,103,0.8859416445623343,0.7643020594965675,0.8206388206388208,7,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",43,335,102,0.8862433862433863,0.7665903890160183,0.8220858895705523,8,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",41,336,101,0.8912466843501327,0.7688787185354691,0.8255528255528256,9,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",46,333,104,0.8786279683377308,0.7620137299771167,0.8161764705882353,10,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",44,331,106,0.8826666666666667,0.7574370709382151,0.8152709359605911,11,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",43,332,105,0.8853333333333333,0.7597254004576659,0.8177339901477833,12,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",41,335,102,0.8909574468085106,0.7665903890160183,0.8241082410824109,13,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",42,336,101,0.8888888888888888,0.7688787185354691,0.8245398773006134,14,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",40,335,102,0.8933333333333333,0.7665903890160183,0.8251231527093597,15,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",44,328,109,0.8817204301075269,0.7505720823798627,0.8108776266996292,16,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",40,333,104,0.8927613941018767,0.7620137299771167,0.8222222222222223,17,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",39,335,102,0.8957219251336899,0.7665903890160183,0.8261405672009865,18,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",43,337,100,0.8868421052631579,0.7711670480549199,0.8249694002447981,19,flair,Male names,3
0,"['PER', 'LOC', 'ORG']",45,322,115,0.8773841961852861,0.7368421052631579,0.8009950248756219,0,flair,Muslim female names,4
0,"['PER', 'LOC', 'ORG']",52,321,116,0.8605898123324397,0.7345537757437071,0.7925925925925926,1,flair,Muslim female names,4
0,"['PER', 'LOC', 'ORG']",48,320,117,0.8695652173913043,0.7322654462242563,0.7950310559006211,2,flair,Muslim female names,4
0,"['PER', 'LOC', 'ORG']",46,326,111,0.8763440860215054,0.7459954233409611,0.8059332509270705,3,flair,Muslim female names,4
