,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,3.6401007175445557,0.9991533442900543,0.9965167197452229,0.9961201750895344,0.996318407960199,0.9798784739515887,0.0,0.7385740402193784,0.7240143369175627,0.7312217194570135,0.827027027027027,0.85,0.8383561643835615,0.6956521739130435,0.8333333333333334,0.7582938388625592,0.6774193548387096,0.6942148760330579,0.6857142857142856,0.7073170731707317,0.5403726708074534,0.6126760563380282,0.7565011820330969,0.7322654462242563,0.7441860465116279,0.8637129086580339,0.8310300778074557,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8620037807183365,0.8351648351648352,0.8483720930232559,0.6952789699570815,0.7136563876651982,0.7043478260869565,0.9048128342245989,0.8933474128827877,0.8990435706695005,0.8448844884488449,0.8448844884488449,0.8448844884488449,0.7507163323782235,0.7594202898550725,0.755043227665706,0.858603066439523,0.8920353982300885,0.875,0.7834757834757835,0.7617728531855956,0.7724719101123596,0.9250535331905781,0.9290322580645162,0.927038626609442,0.9127725856697819,0.9015384615384615,0.9071207430340557,0.6630434782608695,0.7721518987341772,0.7134502923976608,0.9071729957805907,0.9033613445378151,0.9052631578947369,0.924901185770751,0.9435483870967742,0.934131736526946,0.8061749571183533,0.7556270096463023,0.7800829875518672,0.6728971962616822,0.6605504587155964,0.6666666666666666,0.8401486988847584,0.8675623800383877,0.8536355051935789,0.8287292817679558,0.8522727272727273,0.8403361344537815,0.6885245901639344,0.6885245901639344,0.6885245901639344,0.6,0.4411764705882353,0.5084745762711865,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.13793103448275862,0.41379310344827586,0.20689655172413793,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.8899082568807339,0.8940092165898618,0.8919540229885057,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.7777777777777778,0.4375,0.56,0.696969696969697,0.45098039215686275,0.5476190476190477,0.75,0.7647058823529411,0.7572815533980582,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.38461538461538464,0.29411764705882354,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_small,Danish names,0
1,2.8987438678741455,0.9991542709317944,0.9963217019584452,0.9960246471874379,0.9961731524278118,0.9804955716986765,0.0,0.7572992700729927,0.7437275985663082,0.7504520795660036,0.8358974358974359,0.9055555555555556,0.8693333333333333,0.7232142857142857,0.84375,0.778846153846154,0.6693548387096774,0.6859504132231405,0.6775510204081633,0.7521367521367521,0.546583850931677,0.6330935251798561,0.7830188679245284,0.7597254004576659,0.7711962833914053,0.8667207980512701,0.834773531288059,0.8532110091743119,0.8157894736842105,0.8340807174887891,0.8712121212121212,0.8424908424908425,0.8566108007448789,0.7019438444924406,0.7158590308370044,0.7088331515812432,0.9102564102564102,0.8996832101372756,0.9049389272437599,0.8453947368421053,0.8481848184818482,0.8467874794069193,0.7492795389048992,0.7536231884057971,0.7514450867052024,0.8644939965694682,0.8920353982300885,0.8780487804878049,0.7871428571428571,0.7631578947368421,0.7749648382559775,0.9252136752136753,0.9311827956989247,0.9281886387995713,0.9161490683229814,0.9076923076923077,0.911901081916538,0.6630434782608695,0.7721518987341772,0.7134502923976608,0.9112050739957717,0.9054621848739496,0.9083245521601686,0.924901185770751,0.9435483870967742,0.934131736526946,0.797962648556876,0.7556270096463023,0.7762180016515275,0.6851851851851852,0.6788990825688074,0.6820276497695853,0.8493408662900188,0.8656429942418427,0.8574144486692015,0.8342541436464088,0.8579545454545454,0.84593837535014,0.6885245901639344,0.6885245901639344,0.6885245901639344,0.6,0.4411764705882353,0.5084745762711865,0.7075471698113207,0.7142857142857143,0.7109004739336493,0.13636363636363635,0.41379310344827586,0.2051282051282051,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.9137931034482759,0.933920704845815,0.9237472766884532,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.7777777777777778,0.4375,0.56,0.6285714285714286,0.43137254901960786,0.5116279069767442,0.7547169811320755,0.7843137254901961,0.7692307692307692,0.868421052631579,0.8461538461538461,0.8571428571428572,0.38461538461538464,0.29411764705882354,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dacy_small,Danish names,0
2,3.3789119720458984,0.9991046557898926,0.9964218268561773,0.995926882575005,0.9961742932379392,0.9800039793076004,0.0,0.753199268738574,0.7383512544802867,0.7457013574660634,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.7232142857142857,0.84375,0.778846153846154,0.6693548387096774,0.6859504132231405,0.6775510204081633,0.7272727272727273,0.546583850931677,0.6241134751773051,0.7777777777777778,0.7528604118993135,0.7651162790697675,0.8678260869565217,0.8355457654628717,0.8703703703703703,0.8245614035087719,0.8468468468468469,0.8716981132075472,0.8461538461538461,0.8587360594795538,0.6937901498929336,0.7136563876651982,0.7035830618892507,0.9101604278074866,0.8986272439281943,0.904357066950053,0.8426229508196721,0.8481848184818482,0.8453947368421053,0.7621776504297995,0.7710144927536232,0.76657060518732,0.8600682593856656,0.8920353982300885,0.8757602085143354,0.7874465049928673,0.7645429362880887,0.7758257203092058,0.9211087420042644,0.9290322580645162,0.9250535331905783,0.9161490683229814,0.9076923076923077,0.911901081916538,0.6888888888888889,0.7848101265822784,0.7337278106508875,0.9093782929399368,0.9065126050420168,0.9079431877958969,0.9247524752475248,0.9415322580645161,0.9330669330669331,0.8065068493150684,0.7572347266881029,0.7810945273631841,0.6818181818181818,0.6880733944954128,0.684931506849315,0.8420074349442379,0.8694817658349329,0.8555240793201132,0.8232044198895028,0.8465909090909091,0.8347338935574229,0.6810810810810811,0.6885245901639344,0.6847826086956522,0.625,0.4411764705882353,0.5172413793103449,0.7211538461538461,0.7142857142857143,0.7177033492822967,0.14634146341463414,0.41379310344827586,0.2162162162162162,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.9298245614035088,0.9177489177489178,0.9237472766884531,0.5945945945945946,0.5789473684210527,0.5866666666666667,0.7777777777777778,0.4375,0.56,0.696969696969697,0.45098039215686275,0.5476190476190477,0.7592592592592593,0.803921568627451,0.780952380952381,0.868421052631579,0.8461538461538461,0.8571428571428572,0.35714285714285715,0.29411764705882354,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,dacy_small,Danish names,0
3,3.317627429962158,0.9991023339317774,0.9964125560538116,0.9959163346613545,0.9961643835616438,0.9796529024536207,0.0,0.7445652173913043,0.7365591397849462,0.7405405405405405,0.8238341968911918,0.8833333333333333,0.8525469168900803,0.6956521739130435,0.8333333333333334,0.7582938388625592,0.6829268292682927,0.6942148760330579,0.6885245901639344,0.7272727272727273,0.546583850931677,0.6241134751773051,0.7622377622377622,0.7482837528604119,0.7551963048498845,0.8667945810802954,0.8348837209302324,0.8532110091743119,0.8157894736842105,0.8340807174887891,0.871939736346516,0.847985347985348,0.8597957288765088,0.6946236559139785,0.711453744493392,0.7029379760609357,0.9080213903743316,0.8965153115100317,0.9022316684378322,0.8453947368421053,0.8481848184818482,0.8467874794069193,0.7630057803468208,0.7652173913043478,0.76410998552822,0.8595890410958904,0.8884955752212389,0.8738033072236727,0.7891737891737892,0.7673130193905817,0.7780898876404494,0.9189765458422174,0.9268817204301075,0.9229122055674519,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6966292134831461,0.7848101265822784,0.738095238095238,0.9081309398099261,0.9033613445378151,0.9057398630858347,0.9227722772277228,0.9395161290322581,0.9310689310689311,0.8037542662116041,0.7572347266881029,0.7798013245033112,0.7037037037037037,0.6972477064220184,0.7004608294930875,0.8451492537313433,0.8694817658349329,0.8571428571428572,0.8296703296703297,0.8579545454545454,0.8435754189944134,0.6864864864864865,0.6939890710382514,0.6902173913043478,0.625,0.4411764705882353,0.5172413793103449,0.7227722772277227,0.6952380952380952,0.7087378640776698,0.14942528735632185,0.4482758620689655,0.22413793103448276,0.9285714285714286,0.8253968253968254,0.8739495798319328,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.9134615384615384,0.926829268292683,0.9200968523002422,0.575,0.6052631578947368,0.5897435897435896,0.7777777777777778,0.4375,0.56,0.7058823529411765,0.47058823529411764,0.5647058823529412,0.7735849056603774,0.803921568627451,0.7884615384615384,0.868421052631579,0.8461538461538461,0.8571428571428572,0.38461538461538464,0.29411764705882354,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,dacy_small,Danish names,0
4,3.5765161514282227,0.9991029602312369,0.9962158932483569,0.9958192315349392,0.9960175228992433,0.9797647527910686,0.0,0.76007326007326,0.7437275985663082,0.7518115942028983,0.8556149732620321,0.8888888888888888,0.8719346049046323,0.7043478260869566,0.84375,0.7677725118483414,0.6829268292682927,0.6942148760330579,0.6885245901639344,0.743801652892562,0.5590062111801242,0.6382978723404255,0.7825059101654847,0.7574370709382151,0.7697674418604651,0.8639823368775783,0.8323262839879154,0.8518518518518519,0.8070175438596491,0.8288288288288288,0.8721374045801527,0.836996336996337,0.8542056074766355,0.6866952789699571,0.7048458149779736,0.6956521739130435,0.9078242229367631,0.8944033790918691,0.9010638297872341,0.8459016393442623,0.8514851485148515,0.8486842105263158,0.76,0.7710144927536232,0.7654676258992807,0.858603066439523,0.8920353982300885,0.875,0.7902995720399429,0.7673130193905817,0.7786366830639493,0.9211087420042644,0.9290322580645162,0.9250535331905783,0.9158878504672897,0.9046153846153846,0.9102167182662539,0.6739130434782609,0.7848101265822784,0.7251461988304092,0.9050632911392406,0.9012605042016807,0.9031578947368422,0.9246031746031746,0.9395161290322581,0.9319999999999999,0.7989778534923339,0.7540192926045016,0.7758478081058726,0.6542056074766355,0.6422018348623854,0.6481481481481481,0.8451492537313433,0.8694817658349329,0.8571428571428572,0.8296703296703297,0.8579545454545454,0.8435754189944134,0.7078651685393258,0.6885245901639344,0.6980609418282547,0.625,0.4411764705882353,0.5172413793103449,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.1511627906976744,0.4482758620689655,0.22608695652173907,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.892018779342723,0.9004739336492891,0.8962264150943395,0.5121951219512195,0.5526315789473685,0.5316455696202531,0.7777777777777778,0.4375,0.56,0.6944444444444444,0.49019607843137253,0.5747126436781609,0.7735849056603774,0.803921568627451,0.7884615384615384,0.868421052631579,0.8461538461538461,0.8571428571428572,0.35714285714285715,0.29411764705882354,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,dacy_small,Danish names,0
5,3.334580659866333,0.9991540184125405,0.9965194908512331,0.9961232604373758,0.9963213362497515,0.9793968348760824,0.0,0.7536231884057971,0.7455197132616488,0.7495495495495494,0.8677248677248677,0.9111111111111111,0.8888888888888887,0.6956521739130435,0.8333333333333334,0.7582938388625592,0.6511627906976745,0.6942148760330579,0.6719999999999999,0.7394957983193278,0.546583850931677,0.6285714285714286,0.7848699763593381,0.7597254004576659,0.772093023255814,0.8670379394361295,0.8343871454260688,0.8691588785046729,0.8157894736842105,0.8416289592760181,0.875,0.8461538461538461,0.8603351955307262,0.6954643628509719,0.7092511013215859,0.7022900763358779,0.9092849519743863,0.8996832101372756,0.9044585987261147,0.8486842105263158,0.8514851485148515,0.8500823723228994,0.7636887608069164,0.7681159420289855,0.7658959537572253,0.8632478632478633,0.8938053097345132,0.8782608695652174,0.7823613086770982,0.7617728531855956,0.7719298245614036,0.9211087420042644,0.9290322580645162,0.9250535331905783,0.9130434782608695,0.9046153846153846,0.9088098918083461,0.6813186813186813,0.7848101265822784,0.7294117647058823,0.9082278481012658,0.9044117647058824,0.9063157894736842,0.9229249011857708,0.9415322580645161,0.932135728542914,0.8047538200339559,0.7620578778135049,0.7828241123038812,0.6886792452830188,0.6697247706422018,0.6790697674418604,0.8414179104477612,0.8656429942418427,0.8533585619678334,0.8287292817679558,0.8522727272727273,0.8403361344537815,0.6939890710382514,0.6939890710382514,0.6939890710382514,0.625,0.4411764705882353,0.5172413793103449,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14606741573033707,0.4482758620689655,0.22033898305084745,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.9196428571428571,0.9155555555555556,0.9175946547884187,0.5,0.5263157894736842,0.5128205128205129,0.7777777777777778,0.4375,0.56,0.7096774193548387,0.43137254901960786,0.5365853658536586,0.7307692307692307,0.7450980392156863,0.7378640776699028,0.868421052631579,0.8461538461538461,0.8571428571428572,0.35714285714285715,0.29411764705882354,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,dacy_small,Danish names,0
6,3.7119626998901367,0.9991057233704292,0.9962275389655515,0.9958320928847871,0.9960297766749381,0.980323959057935,0.0,0.7532228360957642,0.7329749103942652,0.7429609445958218,0.8404255319148937,0.8777777777777778,0.858695652173913,0.7232142857142857,0.84375,0.778846153846154,0.664,0.6859504132231405,0.6747967479674797,0.7372881355932204,0.5403726708074534,0.6236559139784946,0.7799043062200957,0.7459954233409611,0.7625730994152047,0.8654625448651152,0.8334105116925214,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8700564971751412,0.8461538461538461,0.8579387186629527,0.6888412017167382,0.7070484581497798,0.6978260869565218,0.9078242229367631,0.8944033790918691,0.9010638297872341,0.8481848184818482,0.8481848184818482,0.8481848184818482,0.7471590909090909,0.7623188405797101,0.7546628407460545,0.8551959114139693,0.8884955752212389,0.8715277777777778,0.7857142857142857,0.7617728531855956,0.7735583684950774,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6931818181818182,0.7721518987341772,0.7305389221556886,0.9121693121693122,0.9054621848739496,0.9088033737480232,0.924901185770751,0.9435483870967742,0.934131736526946,0.7982905982905983,0.7508038585209004,0.7738193869096935,0.719626168224299,0.7064220183486238,0.7129629629629629,0.8404452690166976,0.8694817658349329,0.8547169811320755,0.8176795580110497,0.8409090909090909,0.8291316526610645,0.6923076923076923,0.6885245901639344,0.6904109589041095,0.625,0.4411764705882353,0.5172413793103449,0.7019230769230769,0.6952380952380952,0.6985645933014354,0.13333333333333333,0.41379310344827586,0.20168067226890754,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.9176954732510288,0.9214876033057852,0.9195876288659794,0.575,0.6052631578947368,0.5897435897435896,0.8,0.5,0.6153846153846154,0.696969696969697,0.45098039215686275,0.5476190476190477,0.7407407407407407,0.7843137254901961,0.7619047619047618,0.868421052631579,0.8461538461538461,0.8571428571428572,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,dacy_small,Danish names,0
7,3.3918635845184326,0.9991541867754614,0.9965201829389541,0.9961240310077519,0.9963220675944334,0.9802965469200915,0.0,0.7564102564102564,0.7401433691756273,0.7481884057971016,0.8709677419354839,0.9,0.8852459016393444,0.7017543859649122,0.8333333333333334,0.7619047619047619,0.6614173228346457,0.6942148760330579,0.6774193548387097,0.7310924369747899,0.5403726708074534,0.6214285714285714,0.7852028639618138,0.7528604118993135,0.7686915887850466,0.8658586092907267,0.833449315704013,0.8611111111111112,0.8157894736842105,0.8378378378378377,0.8747628083491461,0.8443223443223443,0.859273066169618,0.6923076923076923,0.7136563876651982,0.7028199566160521,0.9040511727078892,0.8954593453009504,0.89973474801061,0.8486842105263158,0.8514851485148515,0.8500823723228994,0.7650429799426934,0.7739130434782608,0.7694524495677234,0.8581196581196581,0.8884955752212389,0.8730434782608695,0.7823613086770982,0.7617728531855956,0.7719298245614036,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6630434782608695,0.7721518987341772,0.7134502923976608,0.9072708113804004,0.9044117647058824,0.9058390320883746,0.9247524752475248,0.9415322580645161,0.9330669330669331,0.802405498281787,0.7508038585209004,0.775747508305648,0.6944444444444444,0.6880733944954128,0.6912442396313364,0.846441947565543,0.8675623800383877,0.8568720379146919,0.8131868131868132,0.8409090909090909,0.8268156424581005,0.6827956989247311,0.6939890710382514,0.6883468834688347,0.6,0.4411764705882353,0.5084745762711865,0.74,0.7047619047619048,0.7219512195121951,0.13953488372093023,0.41379310344827586,0.20869565217391306,0.9285714285714286,0.8253968253968254,0.8739495798319328,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.9,0.9118942731277533,0.9059080962800874,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.7777777777777778,0.4375,0.56,0.696969696969697,0.45098039215686275,0.5476190476190477,0.7547169811320755,0.7843137254901961,0.7692307692307692,0.868421052631579,0.8461538461538461,0.8571428571428572,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,dacy_small,Danish names,0
8,3.407097578048706,0.9991556151591914,0.9963275434243176,0.9960309585235165,0.9961792288989232,0.9801291604570292,0.0,0.7641681901279708,0.7491039426523297,0.7565610859728507,0.8601036269430051,0.9222222222222223,0.8900804289544235,0.7017543859649122,0.8333333333333334,0.7619047619047619,0.6693548387096774,0.6859504132231405,0.6775510204081633,0.7672413793103449,0.5527950310559007,0.6425992779783395,0.7919621749408984,0.7665903890160183,0.7790697674418605,0.8677126150639727,0.8356584659913169,0.8623853211009175,0.8245614035087719,0.8430493273542601,0.872865275142315,0.8424908424908425,0.8574091332712023,0.6997840172786177,0.7136563876651982,0.7066521264994549,0.906183368869936,0.8975712777191129,0.9018567639257293,0.8415841584158416,0.8415841584158416,0.8415841584158416,0.7593123209169055,0.7681159420289855,0.7636887608069165,0.8632478632478633,0.8938053097345132,0.8782608695652174,0.7942446043165468,0.7645429362880887,0.7791107974594214,0.9171974522292994,0.9290322580645162,0.9230769230769231,0.9158878504672897,0.9046153846153846,0.9102167182662539,0.6813186813186813,0.7848101265822784,0.7294117647058823,0.9083245521601686,0.9054621848739496,0.9068911099421358,0.9207920792079208,0.9375,0.9290709290709291,0.8068376068376069,0.7588424437299035,0.7821043910521954,0.6972477064220184,0.6972477064220184,0.6972477064220184,0.8467289719626169,0.8694817658349329,0.8579545454545455,0.8241758241758241,0.8522727272727273,0.8379888268156425,0.6902173913043478,0.6939890710382514,0.6920980926430518,0.625,0.4411764705882353,0.5172413793103449,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.41379310344827586,0.21238938053097345,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.9153225806451613,0.934156378600823,0.9246435845213848,0.5238095238095238,0.5789473684210527,0.5500000000000002,0.8,0.5,0.6153846153846154,0.696969696969697,0.45098039215686275,0.5476190476190477,0.7592592592592593,0.803921568627451,0.780952380952381,0.868421052631579,0.8461538461538461,0.8571428571428572,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,dacy_small,Danish names,0
9,3.328554630279541,0.9991541026023785,0.9965198369295019,0.9961236457608588,0.996321701958445,0.980095541401274,0.0,0.7536496350364964,0.7401433691756273,0.7468354430379748,0.859375,0.9166666666666666,0.8870967741935484,0.7207207207207207,0.8333333333333334,0.7729468599033817,0.65625,0.6942148760330579,0.674698795180723,0.717948717948718,0.5217391304347826,0.6043165467625898,0.7833333333333333,0.7528604118993135,0.7677946324387398,0.8667053364269142,0.8341743518357404,0.8703703703703703,0.8245614035087719,0.8468468468468469,0.8657844990548205,0.8388278388278388,0.852093023255814,0.6967741935483871,0.7136563876651982,0.705114254624592,0.9042553191489362,0.8975712777191129,0.9009009009009008,0.8481848184818482,0.8481848184818482,0.8481848184818482,0.7672413793103449,0.7739130434782608,0.7705627705627706,0.8564102564102564,0.8867256637168142,0.8713043478260869,0.78328611898017,0.7659279778393352,0.7745098039215687,0.9232409381663113,0.9311827956989247,0.9271948608137045,0.9190031152647975,0.9076923076923077,0.9133126934984519,0.6703296703296703,0.7721518987341772,0.7176470588235294,0.9069767441860465,0.9012605042016807,0.9041095890410958,0.9229249011857708,0.9415322580645161,0.932135728542914,0.8037542662116041,0.7572347266881029,0.7798013245033112,0.6944444444444444,0.6880733944954128,0.6912442396313364,0.849624060150376,0.8675623800383877,0.8584995251661919,0.8287292817679558,0.8522727272727273,0.8403361344537815,0.6868131868131868,0.6830601092896175,0.6849315068493151,0.6,0.4411764705882353,0.5084745762711865,0.7115384615384616,0.7047619047619048,0.7081339712918662,0.14772727272727273,0.4482758620689655,0.2222222222222222,0.9454545454545454,0.8253968253968254,0.8813559322033897,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.9203539823008849,0.9203539823008849,0.9203539823008849,0.5641025641025641,0.5789473684210527,0.5714285714285715,0.7777777777777778,0.4375,0.56,0.696969696969697,0.45098039215686275,0.5476190476190477,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.868421052631579,0.8461538461538461,0.8571428571428572,0.46153846153846156,0.35294117647058826,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,dacy_small,Danish names,0
